날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-16,아시아경제,정치,긍정,1,협력,50,44.25,7,113,#0d2b5c,#0d2b5c,Y
2026-09-16,아시아경제,정치,긍정,2,확대,19,16.81,7,113,#274674,#274674,Y
2026-09-16,아시아경제,정치,긍정,3,강화,10,8.85,7,113,#41628d,#41628d,Y
2026-09-16,아시아경제,정치,긍정,4,안정,10,8.85,7,113,#5b7ea6,#5b7ea6,Y
2026-09-16,아시아경제,정치,긍정,5,신뢰,8,7.08,7,113,#7499bf,#7499bf,Y
2026-09-16,아시아경제,정치,긍정,6,안전,8,7.08,7,113,#8eb5d8,#8eb5d8,Y
2026-09-16,아시아경제,정치,긍정,7,투자,8,7.08,7,113,#a8d0f0,#a8d0f0,Y
2026-09-16,아시아경제,정치,부정,1,논란,15,48.39,3,31,#7a0a12,#7a0a12,Y
2026-09-16,아시아경제,정치,부정,2,수사,8,25.81,3,31,#b6585c,#b6585c,Y
2026-09-16,아시아경제,정치,부정,3,하락,8,25.81,3,31,#f2a6a6,#f2a6a6,Y
