날짜,구분,카테고리,순위,단어,빈도수,감성
2026-09-10,조선일보,이슈,1,후보자,52,중립
2026-09-10,조선일보,이슈,2,이식,33,중립
2026-09-10,조선일보,이슈,3,여성,33,중립
2026-09-10,조선일보,이슈,4,신장,31,중립
2026-09-10,조선일보,이슈,5,우주,25,중립
2026-09-10,조선일보,이슈,6,임상,24,중립
2026-09-10,조선일보,이슈,7,장관,23,중립
2026-09-10,조선일보,이슈,8,서울,23,중립
2026-09-10,조선일보,이슈,9,교수,22,중립
2026-09-10,조선일보,이슈,10,아이,21,중립
2026-09-10,조선일보,이슈,11,제넨셀,20,중립
2026-09-10,조선일보,이슈,12,네팔,20,중립
2026-09-10,조선일보,이슈,13,성공,20,긍정
2026-09-10,조선일보,이슈,14,마을,20,중립
2026-09-10,조선일보,이슈,15,대표,20,중립
2026-09-10,조선일보,이슈,16,연구,17,중립
2026-09-10,조선일보,이슈,17,수술,17,중립
2026-09-10,조선일보,이슈,18,돼지,16,중립
2026-09-10,조선일보,이슈,19,계약,16,긍정
2026-09-10,조선일보,이슈,20,앤드루스,16,중립
2026-09-10,조선일보,이슈,21,청문회,15,중립
2026-09-10,조선일보,이슈,22,노인,14,중립
2026-09-10,조선일보,이슈,23,의혹,14,부정
2026-09-10,조선일보,이슈,24,코로나,14,중립
2026-09-10,조선일보,이슈,25,미국,14,중립
2026-09-10,조선일보,이슈,26,체육관,13,중립
2026-09-10,조선일보,이슈,27,창고,13,중립
2026-09-10,조선일보,이슈,28,남성,13,중립
2026-09-10,조선일보,이슈,29,경찰,13,중립
2026-09-10,조선일보,이슈,30,주택,13,중립
2026-09-10,조선일보,이슈,31,냉동,12,중립
2026-09-10,조선일보,이슈,32,기술,12,중립
2026-09-10,조선일보,이슈,33,위원장,12,중립
2026-09-10,조선일보,이슈,34,트럼프,12,중립
2026-09-10,조선일보,이슈,35,가족,12,중립
2026-09-10,조선일보,이슈,36,인사,12,중립
2026-09-10,조선일보,이슈,37,시험,12,중립
2026-09-10,조선일보,이슈,38,환자,12,중립
2026-09-10,조선일보,이슈,39,건물,11,중립
2026-09-10,조선일보,이슈,40,장기,11,중립
2026-09-10,조선일보,이슈,41,의원,11,중립
2026-09-10,조선일보,이슈,42,홍수,11,중립
2026-09-10,조선일보,이슈,43,증인,10,중립
2026-09-10,조선일보,이슈,44,카페,10,중립
2026-09-10,조선일보,이슈,45,고령,10,중립
2026-09-10,조선일보,이슈,46,치료제,10,중립
2026-09-10,조선일보,이슈,47,설계,10,중립
2026-09-10,조선일보,이슈,48,인공,10,중립
2026-09-10,조선일보,이슈,49,종로,9,중립
2026-09-10,조선일보,이슈,50,거주,9,중립
2026-09-10,조선일보,이슈,51,부동산,9,중립
2026-09-10,조선일보,이슈,52,중단,9,부정
2026-09-10,조선일보,이슈,53,삼성전자,9,중립
2026-09-10,조선일보,이슈,54,회장,9,중립
2026-09-10,조선일보,이슈,55,성매매,9,중립
2026-09-10,조선일보,이슈,56,논란,9,부정
2026-09-10,조선일보,이슈,57,과학,9,중립
2026-09-10,조선일보,이슈,58,전달,9,중립
2026-09-10,조선일보,이슈,59,연세대,9,중립
2026-09-10,조선일보,이슈,60,누와콧군,9,중립
2026-09-10,조선일보,이슈,61,비두르시,9,중립
2026-09-10,조선일보,이슈,62,김명진,9,중립
2026-09-10,조선일보,이슈,63,업체,9,중립
2026-09-10,조선일보,이슈,64,정부,8,중립
2026-09-10,조선일보,이슈,65,팽창,8,중립
2026-09-10,조선일보,이슈,66,노벨상,8,중립
2026-09-10,조선일보,이슈,67,한국,8,중립
2026-09-10,조선일보,이슈,68,스타트업,8,중립
2026-09-10,조선일보,이슈,69,확인,8,중립
2026-09-10,조선일보,이슈,70,대출,8,중립
2026-09-10,조선일보,이슈,71,아파트,8,중립
2026-09-10,조선일보,이슈,72,대상,8,중립
2026-09-10,조선일보,이슈,73,국민,8,중립
2026-09-10,조선일보,이슈,74,준비,8,중립
2026-09-10,조선일보,이슈,75,창업,8,중립
2026-09-10,조선일보,이슈,76,자매,8,중립
2026-09-10,조선일보,이슈,77,상품권,8,중립
2026-09-10,조선일보,이슈,78,기업,8,중립
2026-09-10,조선일보,이슈,79,연극,8,중립
2026-09-10,조선일보,이슈,80,백악관,8,중립
2026-09-10,조선일보,이슈,81,박카스,7,중립
2026-09-10,조선일보,이슈,82,할머니,7,중립
2026-09-10,조선일보,이슈,83,승인,7,중립
2026-09-10,조선일보,이슈,84,사이,7,중립
2026-09-10,조선일보,이슈,85,노조,7,중립
2026-09-10,조선일보,이슈,86,실제,7,중립
2026-09-10,조선일보,이슈,87,가족부,7,중립
2026-09-10,조선일보,이슈,88,주장,7,중립
2026-09-10,조선일보,이슈,89,일정,7,중립
2026-09-10,조선일보,이슈,90,햄스터,7,중립
2026-09-10,조선일보,이슈,91,출신,7,중립
2026-09-10,조선일보,이슈,92,국제,7,중립
2026-09-10,조선일보,이슈,93,초신성,7,중립
2026-09-10,조선일보,이슈,94,인간,7,중립
2026-09-10,조선일보,이슈,95,지분,7,중립
2026-09-10,조선일보,이슈,96,부모,7,중립
2026-09-10,조선일보,이슈,97,지능,7,중립
2026-09-10,조선일보,이슈,98,자식,7,중립
2026-09-10,조선일보,이슈,99,마틴,7,중립
2026-09-10,조선일보,이슈,100,명예,7,중립
