날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-06,데일리안,주요뉴스,긍정,1,성장,36,42.35,7,85,#0d2b5c,#0d2b5c,Y
2026-09-06,데일리안,주요뉴스,긍정,2,최고,12,14.12,7,85,#274674,#274674,Y
2026-09-06,데일리안,주요뉴스,긍정,3,확대,8,9.41,7,85,#41628d,#41628d,Y
2026-09-06,데일리안,주요뉴스,긍정,4,증가,8,9.41,7,85,#5b7ea6,#5b7ea6,Y
2026-09-06,데일리안,주요뉴스,긍정,5,출시,8,9.41,7,85,#7499bf,#7499bf,Y
2026-09-06,데일리안,주요뉴스,긍정,6,상승,7,8.24,7,85,#8eb5d8,#8eb5d8,Y
2026-09-06,데일리안,주요뉴스,긍정,7,최대,6,7.06,7,85,#a8d0f0,#a8d0f0,Y
2026-09-06,데일리안,주요뉴스,부정,1,의혹,9,40.91,3,22,#7a0a12,#7a0a12,Y
2026-09-06,데일리안,주요뉴스,부정,2,전쟁,7,31.82,3,22,#b6585c,#b6585c,Y
2026-09-06,데일리안,주요뉴스,부정,3,보복,6,27.27,3,22,#f2a6a6,#f2a6a6,Y
