날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-08,매일신문,경제,긍정,1,투자,17,14.53,10,117,#0d2b5c,#0d2b5c,Y
2026-09-08,매일신문,경제,긍정,2,유치,15,12.82,10,117,#1e3d6c,#1e3d6c,Y
2026-09-08,매일신문,경제,긍정,3,지원,15,12.82,10,117,#2f4f7d,#2f4f7d,Y
2026-09-08,매일신문,경제,긍정,4,전시,14,11.97,10,117,#41628d,#41628d,Y
2026-09-08,매일신문,경제,긍정,5,확대,11,9.4,10,117,#52749e,#52749e,Y
2026-09-08,매일신문,경제,긍정,6,성장,10,8.55,10,117,#6387ae,#6387ae,Y
2026-09-08,매일신문,경제,긍정,7,증가,10,8.55,10,117,#7499bf,#7499bf,Y
2026-09-08,매일신문,경제,긍정,8,감사,9,7.69,10,117,#86accf,#86accf,Y
2026-09-08,매일신문,경제,긍정,9,고용,8,6.84,10,117,#97bee0,#97bee0,Y
2026-09-08,매일신문,경제,긍정,10,최대,8,6.84,10,117,#a8d0f0,#a8d0f0,Y
2026-09-08,매일신문,경제,부정,1,부채,9,50.0,2,18,#7a0a12,#7a0a12,Y
2026-09-08,매일신문,경제,부정,2,부담,9,50.0,2,18,#f2a6a6,#f2a6a6,Y
