날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-05,조선일보,주요뉴스,긍정,1,투자,22,38.6,4,57,#0d2b5c,#0d2b5c,Y
2026-09-05,조선일보,주요뉴스,긍정,2,지원,18,31.58,4,57,#41628d,#41628d,Y
2026-09-05,조선일보,주요뉴스,긍정,3,참여,9,15.79,4,57,#7499bf,#7499bf,Y
2026-09-05,조선일보,주요뉴스,긍정,4,고용,8,14.04,4,57,#a8d0f0,#a8d0f0,Y
2026-09-05,조선일보,주요뉴스,부정,1,실종,28,25.69,8,109,#7a0a12,#7a0a12,Y
2026-09-05,조선일보,주요뉴스,부정,2,수사,19,17.43,8,109,#8b2027,#8b2027,Y
2026-09-05,조선일보,주요뉴스,부정,3,위험,14,12.84,8,109,#9c373c,#9c373c,Y
2026-09-05,조선일보,주요뉴스,부정,4,범죄,13,11.93,8,109,#ad4d51,#ad4d51,Y
2026-09-05,조선일보,주요뉴스,부정,5,부담,10,9.17,8,109,#bf6367,#bf6367,Y
2026-09-05,조선일보,주요뉴스,부정,6,압박,9,8.26,8,109,#d0797c,#d0797c,Y
2026-09-05,조선일보,주요뉴스,부정,7,반대,8,7.34,8,109,#e19091,#e19091,Y
2026-09-05,조선일보,주요뉴스,부정,8,의혹,8,7.34,8,109,#f2a6a6,#f2a6a6,Y
