날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-22,데일리안,IT과학,긍정,1,신뢰,26,20.16,9,129,#0d2b5c,#0d2b5c,Y
2026-09-22,데일리안,IT과학,긍정,2,참여,21,16.28,9,129,#20406f,#20406f,Y
2026-09-22,데일리안,IT과학,긍정,3,협력,18,13.95,9,129,#345481,#345481,Y
2026-09-22,데일리안,IT과학,긍정,4,확대,13,10.08,9,129,#476994,#476994,Y
2026-09-22,데일리안,IT과학,긍정,5,지원,12,9.3,9,129,#5b7ea6,#5b7ea6,Y
2026-09-22,데일리안,IT과학,긍정,6,강화,11,8.53,9,129,#6e93b9,#6e93b9,Y
2026-09-22,데일리안,IT과학,긍정,7,혜택,11,8.53,9,129,#82a7cb,#82a7cb,Y
2026-09-22,데일리안,IT과학,긍정,8,확보,9,6.98,9,129,#95bcde,#95bcde,Y
2026-09-22,데일리안,IT과학,긍정,9,성장,8,6.2,9,129,#a8d0f0,#a8d0f0,Y
2026-09-22,데일리안,IT과학,부정,1,유출,17,68.0,2,25,#7a0a12,#7a0a12,Y
2026-09-22,데일리안,IT과학,부정,2,위험,8,32.0,2,25,#f2a6a6,#f2a6a6,Y
