날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-11,매일신문,사회,긍정,1,지원,10,22.73,6,44,#0d2b5c,#0d2b5c,Y
2026-09-11,매일신문,사회,긍정,2,안전,8,18.18,6,44,#2c4c7a,#2c4c7a,Y
2026-09-11,매일신문,사회,긍정,3,기부,7,15.91,6,44,#4b6d97,#4b6d97,Y
2026-09-11,매일신문,사회,긍정,4,확대,7,15.91,6,44,#6a8eb5,#6a8eb5,Y
2026-09-11,매일신문,사회,긍정,5,확충,6,13.64,6,44,#89afd2,#89afd2,Y
2026-09-11,매일신문,사회,긍정,6,확보,6,13.64,6,44,#a8d0f0,#a8d0f0,Y
2026-09-11,매일신문,사회,부정,1,혐의,29,18.59,12,156,#7a0a12,#7a0a12,Y
2026-09-11,매일신문,사회,부정,2,자살,24,15.38,12,156,#85181f,#871b22,Y
2026-09-11,매일신문,사회,부정,3,사고,23,14.74,12,156,#90262d,#942c33,Y
2026-09-11,매일신문,사회,부정,4,유출,14,8.97,12,156,#9a343a,#a23e43,Y
2026-09-11,매일신문,사회,부정,5,폭행,13,8.33,12,156,#a64348,#af4f54,Y
2026-09-11,매일신문,사회,부정,6,징역,9,5.77,12,156,#b15155,#bd6164,Y
2026-09-11,매일신문,사회,부정,7,재판,8,5.13,12,156,#bb5f63,#ca7275,Y
2026-09-11,매일신문,사회,부정,8,기소,8,5.13,12,156,#c66d70,#d88485,Y
2026-09-11,매일신문,사회,부정,9,수사,8,5.13,12,156,#d27c7e,#e59596,Y
2026-09-11,매일신문,사회,부정,10,불법,7,4.49,12,156,#dc8a8b,#f2a6a6,Y
2026-09-11,매일신문,사회,부정,11,반대,7,4.49,12,156,#e79899,,N
2026-09-11,매일신문,사회,부정,12,구속,6,3.85,12,156,#f2a6a6,,N
