날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-06,데일리안,이슈,긍정,1,출시,20,19.8,9,101,#0d2b5c,#0d2b5c,Y
2026-09-06,데일리안,이슈,긍정,2,최고,19,18.81,9,101,#20406f,#20406f,Y
2026-09-06,데일리안,이슈,긍정,3,최대,11,10.89,9,101,#345481,#345481,Y
2026-09-06,데일리안,이슈,긍정,4,확대,10,9.9,9,101,#476994,#476994,Y
2026-09-06,데일리안,이슈,긍정,5,투자,10,9.9,9,101,#5b7ea6,#5b7ea6,Y
2026-09-06,데일리안,이슈,긍정,6,효율,8,7.92,9,101,#6e93b9,#6e93b9,Y
2026-09-06,데일리안,이슈,긍정,7,혜택,8,7.92,9,101,#82a7cb,#82a7cb,Y
2026-09-06,데일리안,이슈,긍정,8,상승,8,7.92,9,101,#95bcde,#95bcde,Y
2026-09-06,데일리안,이슈,긍정,9,성장,7,6.93,9,101,#a8d0f0,#a8d0f0,Y
2026-09-06,데일리안,이슈,부정,1,의혹,9,39.13,3,23,#7a0a12,#7a0a12,Y
2026-09-06,데일리안,이슈,부정,2,전쟁,7,30.43,3,23,#b6585c,#b6585c,Y
2026-09-06,데일리안,이슈,부정,3,수사,7,30.43,3,23,#f2a6a6,#f2a6a6,Y
