날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-23,문화일보,경제,긍정,1,계약,17,17.17,10,99,#0d2b5c,#0d2b5c,Y
2026-09-23,문화일보,경제,긍정,2,성장,13,13.13,10,99,#1e3d6c,#1e3d6c,Y
2026-09-23,문화일보,경제,긍정,3,확대,11,11.11,10,99,#2f4f7d,#2f4f7d,Y
2026-09-23,문화일보,경제,긍정,4,지원,10,10.1,10,99,#41628d,#41628d,Y
2026-09-23,문화일보,경제,긍정,5,확보,10,10.1,10,99,#52749e,#52749e,Y
2026-09-23,문화일보,경제,긍정,6,안정,9,9.09,10,99,#6387ae,#6387ae,Y
2026-09-23,문화일보,경제,긍정,7,개선,8,8.08,10,99,#7499bf,#7499bf,Y
2026-09-23,문화일보,경제,긍정,8,상장,7,7.07,10,99,#86accf,#86accf,Y
2026-09-23,문화일보,경제,긍정,9,최대,7,7.07,10,99,#97bee0,#97bee0,Y
2026-09-23,문화일보,경제,긍정,10,상승,7,7.07,10,99,#a8d0f0,#a8d0f0,Y
2026-09-23,문화일보,경제,부정,1,위반,9,37.5,3,24,#7a0a12,#7a0a12,Y
2026-09-23,문화일보,경제,부정,2,피해,8,33.33,3,24,#b6585c,#b6585c,Y
2026-09-23,문화일보,경제,부정,3,부담,7,29.17,3,24,#f2a6a6,#f2a6a6,Y
