날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-03,문화일보,사회,긍정,1,지원,31,25.62,8,121,#0d2b5c,#0d2b5c,Y
2026-09-03,문화일보,사회,긍정,2,취업,24,19.83,8,121,#234271,#234271,Y
2026-09-03,문화일보,사회,긍정,3,참여,18,14.88,8,121,#395a86,#395a86,Y
2026-09-03,문화일보,사회,긍정,4,개최,12,9.92,8,121,#4f729b,#4f729b,Y
2026-09-03,문화일보,사회,긍정,5,희망,10,8.26,8,121,#6689b1,#6689b1,Y
2026-09-03,문화일보,사회,긍정,6,확대,10,8.26,8,121,#7ca1c6,#7ca1c6,Y
2026-09-03,문화일보,사회,긍정,7,공연,9,7.44,8,121,#92b9db,#92b9db,Y
2026-09-03,문화일보,사회,긍정,8,개선,7,5.79,8,121,#a8d0f0,#a8d0f0,Y
2026-09-03,문화일보,사회,부정,1,부담,13,40.62,3,32,#7a0a12,#7a0a12,Y
2026-09-03,문화일보,사회,부정,2,피해,12,37.5,3,32,#b6585c,#b6585c,Y
2026-09-03,문화일보,사회,부정,3,훼손,7,21.88,3,32,#f2a6a6,#f2a6a6,Y
