날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-10,아시아경제,세계,긍정,1,확대,27,25.0,8,108,#0d2b5c,#0d2b5c,Y
2026-09-10,아시아경제,세계,긍정,2,상승,24,22.22,8,108,#234271,#234271,Y
2026-09-10,아시아경제,세계,긍정,3,최대,17,15.74,8,108,#395a86,#395a86,Y
2026-09-10,아시아경제,세계,긍정,4,최고,11,10.19,8,108,#4f729b,#4f729b,Y
2026-09-10,아시아경제,세계,긍정,5,지원,9,8.33,8,108,#6689b1,#6689b1,Y
2026-09-10,아시아경제,세계,긍정,6,금메달,7,6.48,8,108,#7ca1c6,#7ca1c6,Y
2026-09-10,아시아경제,세계,긍정,7,기대,7,6.48,8,108,#92b9db,#92b9db,Y
2026-09-10,아시아경제,세계,긍정,8,돌파,6,5.56,8,108,#a8d0f0,#a8d0f0,Y
2026-09-10,아시아경제,세계,부정,1,전쟁,10,22.22,6,45,#7a0a12,#7a0a12,Y
2026-09-10,아시아경제,세계,부정,2,논란,8,17.78,6,45,#922930,#922930,Y
2026-09-10,아시아경제,세계,부정,3,보복,8,17.78,6,45,#aa484d,#aa484d,Y
2026-09-10,아시아경제,세계,부정,4,우려,7,15.56,6,45,#c2686b,#c2686b,Y
2026-09-10,아시아경제,세계,부정,5,하락,6,13.33,6,45,#da8788,#da8788,Y
2026-09-10,아시아경제,세계,부정,6,지진,6,13.33,6,45,#f2a6a6,#f2a6a6,Y
