날짜,언론사,카테고리,기사수,상위키워드,인사이트,생성시각,상태,키워드종수,긍정총빈도,부정총빈도,감성지수
2026-09-19,데일리안,세계,20,한국(40); 대통령(36); 트럼프(30); 일본(30); 미국(29),"2026-09-19 데일리안(세계) 기사 20건 분석 결과, 상위 키워드는 '한국'(40회), '대통령'(36회), '트럼프'(30회), '일본'(30회), '미국'(29회) 순으로 나타났습니다. 특히 '한국' 관련 이슈가 가장 두드러졌으며, 대표 헤드라인은 ""아이치·나고야 아시안게임 개막…한국 선수단 첫 금·골든데이는?"" 입니다.",2026-09-19 09:09:32,성공,100,42,42,0.0
