날짜,언론사,카테고리,기사수,상위키워드,인사이트,생성시각,상태,키워드종수,긍정총빈도,부정총빈도,감성지수
2026-09-14,아시아경제,문화,20,한국(34); 공휴일(23); 중국인(23); 일본(22); 지정(21),"2026-09-14 아시아경제(문화) 기사 20건 분석 결과, 상위 키워드는 '한국'(34회), '공휴일'(23회), '중국인'(23회), '일본'(22회), '지정'(21회) 순으로 나타났습니다. 특히 '한국' 관련 이슈가 가장 두드러졌으며, 대표 헤드라인은 ""잇단 흡연·훼손·폭언…궁궐 질서 캠페인"" 입니다.",2026-09-14 09:10:59,성공,100,53,0,100.0
