날짜,언론사,카테고리,기사수,상위키워드,인사이트,생성시각,상태,키워드종수,긍정총빈도,부정총빈도,감성지수
2026-09-18,조선일보,세계,20,미국(72); 트럼프(50); 대통령(38); 한국(37); 우주(33),"2026-09-18 조선일보(세계) 기사 20건 분석 결과, 상위 키워드는 '미국'(72회), '트럼프'(50회), '대통령'(38회), '한국'(37회), '우주'(33회) 순으로 나타났습니다. 특히 '미국' 관련 이슈가 가장 두드러졌으며, 대표 헤드라인은 ""자기 이름 못 단다고 철거하나…트럼프 손에 들린 ‘케네디센터 철거안’"" 입니다.",2026-09-18 09:02:23,성공,100,28,36,-12.5
