날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-18,데일리안,주요뉴스,긍정,1,혁신,19,27.94,7,68,#0d2b5c,#0d2b5c,Y
2026-09-18,데일리안,주요뉴스,긍정,2,안전,9,13.24,7,68,#274674,#274674,Y
2026-09-18,데일리안,주요뉴스,긍정,3,성장,9,13.24,7,68,#41628d,#41628d,Y
2026-09-18,데일리안,주요뉴스,긍정,4,최고,8,11.76,7,68,#5b7ea6,#5b7ea6,Y
2026-09-18,데일리안,주요뉴스,긍정,5,투자,8,11.76,7,68,#7499bf,#7499bf,Y
2026-09-18,데일리안,주요뉴스,긍정,6,계약,8,11.76,7,68,#8eb5d8,#8eb5d8,Y
2026-09-18,데일리안,주요뉴스,긍정,7,상승,7,10.29,7,68,#a8d0f0,#a8d0f0,Y
2026-09-18,데일리안,주요뉴스,부정,1,규제,23,27.71,6,83,#7a0a12,#7a0a12,Y
2026-09-18,데일리안,주요뉴스,부정,2,전쟁,19,22.89,6,83,#922930,#922930,Y
2026-09-18,데일리안,주요뉴스,부정,3,사망,13,15.66,6,83,#aa484d,#aa484d,Y
2026-09-18,데일리안,주요뉴스,부정,4,제한,12,14.46,6,83,#c2686b,#c2686b,Y
2026-09-18,데일리안,주요뉴스,부정,5,반대,9,10.84,6,83,#da8788,#da8788,Y
2026-09-18,데일리안,주요뉴스,부정,6,부담,7,8.43,6,83,#f2a6a6,#f2a6a6,Y
