날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-06,문화일보,사회,긍정,1,합의,9,16.36,9,55,#0d2b5c,#0d2b5c,Y
2026-09-06,문화일보,사회,긍정,2,축제,8,14.55,9,55,#20406f,#20406f,Y
2026-09-06,문화일보,사회,긍정,3,개최,6,10.91,9,55,#345481,#345481,Y
2026-09-06,문화일보,사회,긍정,4,지원,6,10.91,9,55,#476994,#476994,Y
2026-09-06,문화일보,사회,긍정,5,개선,6,10.91,9,55,#5b7ea6,#5b7ea6,Y
2026-09-06,문화일보,사회,긍정,6,부양,5,9.09,9,55,#6e93b9,#6e93b9,Y
2026-09-06,문화일보,사회,긍정,7,통과,5,9.09,9,55,#82a7cb,#82a7cb,Y
2026-09-06,문화일보,사회,긍정,8,참여,5,9.09,9,55,#95bcde,#95bcde,Y
2026-09-06,문화일보,사회,긍정,9,안전,5,9.09,9,55,#a8d0f0,#a8d0f0,Y
2026-09-06,문화일보,사회,부정,1,혐의,14,19.18,8,73,#7a0a12,#7a0a12,Y
2026-09-06,문화일보,사회,부정,2,실종,13,17.81,8,73,#8b2027,#8b2027,Y
2026-09-06,문화일보,사회,부정,3,기소,12,16.44,8,73,#9c373c,#9c373c,Y
2026-09-06,문화일보,사회,부정,4,구속,8,10.96,8,73,#ad4d51,#ad4d51,Y
2026-09-06,문화일보,사회,부정,5,흉기,7,9.59,8,73,#bf6367,#bf6367,Y
2026-09-06,문화일보,사회,부정,6,취소,7,9.59,8,73,#d0797c,#d0797c,Y
2026-09-06,문화일보,사회,부정,7,수사,7,9.59,8,73,#e19091,#e19091,Y
2026-09-06,문화일보,사회,부정,8,재판,5,6.85,8,73,#f2a6a6,#f2a6a6,Y
