날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-15,아시아경제,IT과학,긍정,1,지원,20,18.52,8,108,#0d2b5c,#0d2b5c,Y
2026-09-15,아시아경제,IT과학,긍정,2,확대,19,17.59,8,108,#234271,#234271,Y
2026-09-15,아시아경제,IT과학,긍정,3,협력,18,16.67,8,108,#395a86,#395a86,Y
2026-09-15,아시아경제,IT과학,긍정,4,확보,13,12.04,8,108,#4f729b,#4f729b,Y
2026-09-15,아시아경제,IT과학,긍정,5,채용,10,9.26,8,108,#6689b1,#6689b1,Y
2026-09-15,아시아경제,IT과학,긍정,6,강화,10,9.26,8,108,#7ca1c6,#7ca1c6,Y
2026-09-15,아시아경제,IT과학,긍정,7,출시,9,8.33,8,108,#92b9db,#92b9db,Y
2026-09-15,아시아경제,IT과학,긍정,8,감사,9,8.33,8,108,#a8d0f0,#a8d0f0,Y
2026-09-15,아시아경제,IT과학,부정,1,폭발,17,32.69,4,52,#7a0a12,#7a0a12,Y
2026-09-15,아시아경제,IT과학,부정,2,위험,15,28.85,4,52,#a23e43,#a23e43,Y
2026-09-15,아시아경제,IT과학,부정,3,붕괴,11,21.15,4,52,#ca7275,#ca7275,Y
2026-09-15,아시아경제,IT과학,부정,4,규제,9,17.31,4,52,#f2a6a6,#f2a6a6,Y
