날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-04,문화일보,경제,긍정,1,상승,36,40.45,7,89,#0d2b5c,#0d2b5c,Y
2026-09-04,문화일보,경제,긍정,2,지원,12,13.48,7,89,#274674,#274674,Y
2026-09-04,문화일보,경제,긍정,3,성장,11,12.36,7,89,#41628d,#41628d,Y
2026-09-04,문화일보,경제,긍정,4,확대,9,10.11,7,89,#5b7ea6,#5b7ea6,Y
2026-09-04,문화일보,경제,긍정,5,최고,9,10.11,7,89,#7499bf,#7499bf,Y
2026-09-04,문화일보,경제,긍정,6,협력,7,7.87,7,89,#8eb5d8,#8eb5d8,Y
2026-09-04,문화일보,경제,긍정,7,강세,5,5.62,7,89,#a8d0f0,#a8d0f0,Y
2026-09-04,문화일보,경제,부정,1,하락,10,47.62,3,21,#7a0a12,#7a0a12,Y
2026-09-04,문화일보,경제,부정,2,폭락,6,28.57,3,21,#b6585c,#b6585c,Y
2026-09-04,문화일보,경제,부정,3,부담,5,23.81,3,21,#f2a6a6,#f2a6a6,Y
