날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-06,데일리안,경제,긍정,1,성장,20,13.79,12,145,#0d2b5c,#0d2b5c,Y
2026-09-06,데일리안,경제,긍정,2,확대,20,13.79,12,145,#1b3a69,#1e3d6c,Y
2026-09-06,데일리안,경제,긍정,3,지원,15,10.34,12,145,#294977,#2f4f7d,Y
2026-09-06,데일리안,경제,긍정,4,투자,12,8.28,12,145,#375884,#41628d,Y
2026-09-06,데일리안,경제,긍정,5,강화,11,7.59,12,145,#466792,#52749e,Y
2026-09-06,데일리안,경제,긍정,6,출시,11,7.59,12,145,#54769f,#6387ae,Y
2026-09-06,데일리안,경제,긍정,7,최대,11,7.59,12,145,#6185ad,#7499bf,Y
2026-09-06,데일리안,경제,긍정,8,효율,10,6.9,12,145,#6f94ba,#86accf,Y
2026-09-06,데일리안,경제,긍정,9,안정,9,6.21,12,145,#7ea3c8,#97bee0,Y
2026-09-06,데일리안,경제,긍정,10,상승,9,6.21,12,145,#8cb2d5,#a8d0f0,Y
2026-09-06,데일리안,경제,긍정,11,확보,9,6.21,12,145,#9ac1e3,,N
2026-09-06,데일리안,경제,긍정,12,최고,8,5.52,12,145,#a8d0f0,,N
