날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-02,아시아경제,IT과학,긍정,1,투자,38,17.59,12,216,#0d2b5c,#0d2b5c,Y
2026-09-02,아시아경제,IT과학,긍정,2,지원,29,13.43,12,216,#1b3a69,#1e3d6c,Y
2026-09-02,아시아경제,IT과학,긍정,3,확보,27,12.5,12,216,#294977,#2f4f7d,Y
2026-09-02,아시아경제,IT과학,긍정,4,확대,22,10.19,12,216,#375884,#41628d,Y
2026-09-02,아시아경제,IT과학,긍정,5,강화,22,10.19,12,216,#466792,#52749e,Y
2026-09-02,아시아경제,IT과학,긍정,6,성장,15,6.94,12,216,#54769f,#6387ae,Y
2026-09-02,아시아경제,IT과학,긍정,7,최대,14,6.48,12,216,#6185ad,#7499bf,Y
2026-09-02,아시아경제,IT과학,긍정,8,안전,11,5.09,12,216,#6f94ba,#86accf,Y
2026-09-02,아시아경제,IT과학,긍정,9,참여,11,5.09,12,216,#7ea3c8,#97bee0,Y
2026-09-02,아시아경제,IT과학,긍정,10,출시,9,4.17,12,216,#8cb2d5,#a8d0f0,Y
2026-09-02,아시아경제,IT과학,긍정,11,혁신,9,4.17,12,216,#9ac1e3,,N
2026-09-02,아시아경제,IT과학,긍정,12,혜택,9,4.17,12,216,#a8d0f0,,N
