날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-14,아시아경제,주요뉴스,긍정,1,증가,20,16.95,9,118,#0d2b5c,#0d2b5c,Y
2026-09-14,아시아경제,주요뉴스,긍정,2,확대,20,16.95,9,118,#20406f,#20406f,Y
2026-09-14,아시아경제,주요뉴스,긍정,3,강세,15,12.71,9,118,#345481,#345481,Y
2026-09-14,아시아경제,주요뉴스,긍정,4,투자,14,11.86,9,118,#476994,#476994,Y
2026-09-14,아시아경제,주요뉴스,긍정,5,배당,12,10.17,9,118,#5b7ea6,#5b7ea6,Y
2026-09-14,아시아경제,주요뉴스,긍정,6,수혜,11,9.32,9,118,#6e93b9,#6e93b9,Y
2026-09-14,아시아경제,주요뉴스,긍정,7,성장,9,7.63,9,118,#82a7cb,#82a7cb,Y
2026-09-14,아시아경제,주요뉴스,긍정,8,개선,9,7.63,9,118,#95bcde,#95bcde,Y
2026-09-14,아시아경제,주요뉴스,긍정,9,상승,8,6.78,9,118,#a8d0f0,#a8d0f0,Y
2026-09-14,아시아경제,주요뉴스,부정,1,하락,17,45.95,3,37,#7a0a12,#7a0a12,Y
2026-09-14,아시아경제,주요뉴스,부정,2,부담,10,27.03,3,37,#b6585c,#b6585c,Y
2026-09-14,아시아경제,주요뉴스,부정,3,감소,10,27.03,3,37,#f2a6a6,#f2a6a6,Y
