날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-24,데일리안,정치,긍정,1,최고,29,50.88,4,57,#0d2b5c,#0d2b5c,Y
2026-09-24,데일리안,정치,긍정,2,성장,10,17.54,4,57,#41628d,#41628d,Y
2026-09-24,데일리안,정치,긍정,3,성과,9,15.79,4,57,#7499bf,#7499bf,Y
2026-09-24,데일리안,정치,긍정,4,안정,9,15.79,4,57,#a8d0f0,#a8d0f0,Y
2026-09-24,데일리안,정치,부정,1,전쟁,25,21.19,7,118,#7a0a12,#7a0a12,Y
2026-09-24,데일리안,정치,부정,2,사고,24,20.34,7,118,#8e242a,#8e242a,Y
2026-09-24,데일리안,정치,부정,3,폭발,23,19.49,7,118,#a23e43,#a23e43,Y
2026-09-24,데일리안,정치,부정,4,거부,13,11.02,7,118,#b6585c,#b6585c,Y
2026-09-24,데일리안,정치,부정,5,부상,13,11.02,7,118,#ca7275,#ca7275,Y
2026-09-24,데일리안,정치,부정,6,비판,11,9.32,7,118,#de8c8e,#de8c8e,Y
2026-09-24,데일리안,정치,부정,7,갈등,9,7.63,7,118,#f2a6a6,#f2a6a6,Y
