날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-18,매일신문,주요뉴스,부정,1,취소,26,22.41,10,116,#7a0a12,#7a0a12,Y
2026-09-18,매일신문,주요뉴스,부정,2,의혹,17,14.66,10,116,#871b22,#871b22,Y
2026-09-18,매일신문,주요뉴스,부정,3,하락,14,12.07,10,116,#942c33,#942c33,Y
2026-09-18,매일신문,주요뉴스,부정,4,수사,12,10.34,10,116,#a23e43,#a23e43,Y
2026-09-18,매일신문,주요뉴스,부정,5,논란,10,8.62,10,116,#af4f54,#af4f54,Y
2026-09-18,매일신문,주요뉴스,부정,6,비판,9,7.76,10,116,#bd6164,#bd6164,Y
2026-09-18,매일신문,주요뉴스,부정,7,갈등,7,6.03,10,116,#ca7275,#ca7275,Y
2026-09-18,매일신문,주요뉴스,부정,8,반대,7,6.03,10,116,#d88485,#d88485,Y
2026-09-18,매일신문,주요뉴스,부정,9,부담,7,6.03,10,116,#e59596,#e59596,Y
2026-09-18,매일신문,주요뉴스,부정,10,사퇴,7,6.03,10,116,#f2a6a6,#f2a6a6,Y
