날짜,분석단위,대상,기사수,키워드종수,누적빈도,긍정단어수,긍정총빈도,부정단어수,부정총빈도,감성지수,상위키워드TOP5,대표긍정어TOP3,대표부정어TOP3,인사이트
2026-09-15,카테고리,세계,100,324,5701,15,201,17,309,-21.2,미국(223); 트럼프(194); 대통령(147); 이란(100); 금리(78),상승(29); 합의(28); 지원(26),전쟁(49); 우려(34); 부담(25),"세계: 기사 100건에서 키워드 324종을 추출했고 상위 키워드는 '미국'(223회), '트럼프'(194회), '대통령'(147회) 순입니다. 감성지수 -21.2로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-15,카테고리,이슈,100,344,6286,13,221,19,324,-18.9,후보자(204); 의원(168); 시장(142); 대표(114); 금리(109),상승(38); 확대(32); 혁신(30),의혹(56); 비판(35); 논란(27),"이슈: 기사 100건에서 키워드 344종을 추출했고 상위 키워드는 '후보자'(204회), '의원'(168회), '시장'(142회) 순입니다. 감성지수 -18.9로 부정 어휘가 다소 우세합니다."
2026-09-15,카테고리,정치,100,291,6902,13,248,13,398,-23.2,후보자(327); 의원(322); 대통령(229); 대표(196); 장관(148),협력(84); 확대(39); 지원(25),의혹(99); 비판(57); 논란(52),"정치: 기사 100건에서 키워드 291종을 추출했고 상위 키워드는 '후보자'(327회), '의원'(322회), '대통령'(229회) 순입니다. 감성지수 -23.2로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-15,카테고리,주요뉴스,200,350,6780,16,276,22,455,-24.5,후보자(195); 의원(195); 대통령(172); 대표(148); 금리(114),혁신(30); 증가(29); 투자(27),의혹(69); 비판(49); 규제(41),"주요뉴스: 기사 200건에서 키워드 350종을 추출했고 상위 키워드는 '후보자'(195회), '의원'(195회), '대통령'(172회) 순입니다. 감성지수 -24.5로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-15,신문사x카테고리,데일리안/IT과학,20,100,1287,9,120,0,0,100.0,기술(53); 정보(34); 게임(34); 서비스(30); 활용(28),협력(26); 지원(20); 확대(16),,"데일리안/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '기술'(53회), '정보'(34회), '게임'(34회) 순입니다. 감성지수 +100.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-15,신문사x카테고리,데일리안/경제,20,100,1723,9,148,6,94,22.3,금융(60); 공급(47); 금리(46); 대출(45); 시장(44),상승(33); 확대(27); 안정(17),부담(25); 규제(21); 하락(18),"데일리안/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '금융'(60회), '공급'(47회), '금리'(46회) 순입니다. 감성지수 +22.3로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-15,신문사x카테고리,데일리안/문화,20,100,1019,5,53,0,0,100.0,치매(30); 치료(22); 기아(20); 임상(19); 효과(19),공연(17); 최고(10); 성장(10),,"데일리안/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '치매'(30회), '치료'(22회), '기아'(20회) 순입니다. 감성지수 +100.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-15,신문사x카테고리,데일리안/사회,20,100,1651,5,67,9,194,-48.7,후보자(70); 수사(49); 사건(45); 의원(39); 접수(38),구제(19); 참여(16); 선정(14),수사(49); 의혹(32); 혐의(29),"데일리안/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(70회), '수사'(49회), '사건'(45회) 순입니다. 감성지수 -48.7로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-15,신문사x카테고리,데일리안/세계,20,100,1101,3,30,8,80,-45.5,미국(55); 트럼프(50); 대통령(39); 금리(27); 네팔(22),합의(11); 상승(10); 확대(9),피해(16); 제한(11); 전쟁(11),"데일리안/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '미국'(55회), '트럼프'(50회), '대통령'(39회) 순입니다. 감성지수 -45.5로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-15,신문사x카테고리,데일리안/이슈,20,100,1364,2,18,10,106,-71.0,금리(44); 후보자(43); 시장(38); 의원(36); 대표(34),혁신(10); 상승(8),의혹(23); 수사(14); 규제(11),"데일리안/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '금리'(44회), '후보자'(43회), '시장'(38회) 순입니다. 감성지수 -71.0로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-15,신문사x카테고리,데일리안/정치,20,100,2111,4,61,9,174,-48.1,후보자(143); 의원(105); 대표(70); 대통령(62); 청문회(59),협력(25); 확대(14); 평화(11),의혹(55); 논란(19); 비판(19),"데일리안/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(143회), '의원'(105회), '대표'(70회) 순입니다. 감성지수 -48.1로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-15,신문사x카테고리,데일리안/주요뉴스,40,100,1568,5,60,7,109,-29.0,후보자(76); 의원(56); 금리(42); 의혹(37); 대표(37),공연(17); 최고(13); 혁신(11),의혹(37); 규제(23); 비판(12),"데일리안/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(76회), '의원'(56회), '금리'(42회) 순입니다. 감성지수 -29.0로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-15,신문사x카테고리,매일신문/IT과학,20,100,1421,10,120,3,27,63.3,기업(67); 산업(47); 로봇(47); 반도체(44); 버스(34),투자(20); 지원(19); 확대(17),위험(11); 유출(8); 규제(8),"매일신문/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '기업'(67회), '산업'(47회), '로봇'(47회) 순입니다. 감성지수 +63.3로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-15,신문사x카테고리,매일신문/경제,20,100,1191,13,141,2,16,79.6,지역(37); 시장(30); 기업(29); 산업(28); 투자(25),투자(25); 지원(15); 확대(15),감소(9); 우려(7),"매일신문/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '지역'(37회), '시장'(30회), '기업'(29회) 순입니다. 감성지수 +79.6로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-15,신문사x카테고리,매일신문/문화,20,100,1163,3,69,2,54,12.2,공연(53); 신라(50); 전쟁(43); 고구려(41); 지역(29),공연(53); 승리(9); 축제(7),전쟁(43); 위험(11),"매일신문/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '공연'(53회), '신라'(50회), '전쟁'(43회) 순입니다. 감성지수 +12.2로 긍정 어휘가 다소 우세합니다."
2026-09-15,신문사x카테고리,매일신문/사회,20,100,1149,3,27,3,26,1.9,학생(36); 재정(24); 운영(23); 주민(20); 회장(20),지원(11); 증가(8); 상승(8),피해(10); 부담(8); 지연(8),"매일신문/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '학생'(36회), '재정'(24회), '운영'(23회) 순입니다. 감성지수 +1.9로 긍정과 부정이 비슷한 수준합니다."
2026-09-15,신문사x카테고리,매일신문/세계,20,100,1177,2,19,6,56,-49.3,트럼프(32); 우크라이나(31); 이란(31); 해협(31); 대통령(29),지원(11); 합의(8),전쟁(19); 중단(9); 우려(8),"매일신문/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '트럼프'(32회), '우크라이나'(31회), '이란'(31회) 순입니다. 감성지수 -49.3로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-15,신문사x카테고리,매일신문/이슈,20,100,1157,2,21,6,53,-43.2,거래(44); 의원(36); 후보자(31); 한동훈(27); 인구(23),확대(13); 증가(8),비판(12); 사퇴(9); 논란(9),"매일신문/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '거래'(44회), '의원'(36회), '후보자'(31회) 순입니다. 감성지수 -43.2로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-15,신문사x카테고리,매일신문/정치,20,100,1302,4,49,4,51,-2.0,의원(81); 대표(42); 후보자(42); 한동훈(41); 대통령(39),협력(27); 지원(8); 참여(7),사퇴(18); 논란(13); 의혹(10),"매일신문/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '의원'(81회), '대표'(42회), '후보자'(42회) 순입니다. 감성지수 -2.0로 긍정과 부정이 비슷한 수준합니다."
2026-09-15,신문사x카테고리,매일신문/주요뉴스,40,100,1271,3,29,12,117,-60.3,의원(48); 대통령(47); 한동훈(42); 재정(35); 후보자(33),인정(11); 증가(11); 소통(7),비판(16); 사퇴(15); 위기(13),"매일신문/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '의원'(48회), '대통령'(47회), '한동훈'(42회) 순입니다. 감성지수 -60.3로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-15,신문사x카테고리,문화일보/IT과학,20,100,1086,11,126,0,0,100.0,기후(37); 게임(28); 테크(24); 반도체(22); 기술(22),투자(18); 지원(15); 참여(13),,"문화일보/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '기후'(37회), '게임'(28회), '테크'(24회) 순입니다. 감성지수 +100.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-15,신문사x카테고리,문화일보/경제,20,100,872,6,57,2,21,46.2,시장(25); 주가(22); 과세(17); 투자(15); 아파트(15),투자(15); 상승(12); 안전(9),규제(14); 하락(7),"문화일보/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '시장'(25회), '주가'(22회), '과세'(17회) 순입니다. 감성지수 +46.2로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-15,신문사x카테고리,문화일보/문화,20,100,1093,4,46,0,0,100.0,영화(62); 감독(54); 사랑(33); 한국(24); 가능(22),수상(18); 축하(10); 선정(10),,"문화일보/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '영화'(62회), '감독'(54회), '사랑'(33회) 순입니다. 감성지수 +100.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-15,신문사x카테고리,문화일보/사회,20,100,1134,13,165,2,20,78.4,청년(60); 기업(42); 참여(27); 행사(25); 서울(21),참여(27); 지원(21); 취업(18),파업(11); 도박(9),"문화일보/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '청년'(60회), '기업'(42회), '참여'(27회) 순입니다. 감성지수 +78.4로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-15,신문사x카테고리,문화일보/세계,20,100,866,4,21,4,22,-2.3,일본(36); 대통령(33); 트럼프(32); 아일랜드(24); 총리(20),최고(6); 강화(5); 신설(5),사고(6); 전쟁(6); 감소(5),"문화일보/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '일본'(36회), '대통령'(33회), '트럼프'(32회) 순입니다. 감성지수 -2.3로 긍정과 부정이 비슷한 수준합니다."
2026-09-15,신문사x카테고리,문화일보/이슈,20,100,970,1,5,5,68,-86.3,의원(59); 후보자(53); 대표(45); 의혹(22); 장관(21),상승(5),의혹(22); 사퇴(15); 비판(14),"문화일보/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '의원'(59회), '후보자'(53회), '대표'(45회) 순입니다. 감성지수 -86.3로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-15,신문사x카테고리,문화일보/정치,20,100,1070,1,7,7,81,-84.1,의원(68); 후보자(54); 대통령(40); 대표(35); 국민(28),신뢰(7),의혹(22); 비판(13); 수사(12),"문화일보/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '의원'(68회), '후보자'(54회), '대통령'(40회) 순입니다. 감성지수 -84.1로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-15,신문사x카테고리,문화일보/주요뉴스,40,100,1017,1,5,5,65,-85.7,의원(60); 후보자(47); 대표(34); 여성(27); 대통령(25),상승(5),의혹(25); 논란(12); 청탁(11),"문화일보/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '의원'(60회), '후보자'(47회), '대표'(34회) 순입니다. 감성지수 -85.7로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-15,신문사x카테고리,아시아경제/IT과학,20,100,1423,8,108,4,52,35.0,삼성(49); 애플(40); 우주(33); 연구(33); 기술(29),지원(20); 확대(19); 협력(18),폭발(17); 위험(15); 붕괴(11),"아시아경제/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '삼성'(49회), '애플'(40회), '우주'(33회) 순입니다. 감성지수 +35.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-15,신문사x카테고리,아시아경제/경제,20,100,945,9,105,0,0,100.0,투자(37); 기업(31); 기술(29); 서비스(19); 삼성(18),투자(37); 지원(13); 확대(11),,"아시아경제/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '투자'(37회), '기업'(31회), '기술'(29회) 순입니다. 감성지수 +100.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-15,신문사x카테고리,아시아경제/문화,20,100,1081,8,88,2,20,63.0,문화(60); 지역(39); 홍역(33); 지원(27); 관광(24),지원(27); 공연(14); 확대(12),사망(12); 사고(8),"아시아경제/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '문화'(60회), '지역'(39회), '홍역'(33회) 순입니다. 감성지수 +63.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-15,신문사x카테고리,아시아경제/사회,20,100,1373,3,26,5,126,-65.8,정보(92); 개인(68); 유출(45); 사고(35); 손해(24),선정(9); 인정(9); 참여(8),유출(45); 사고(35); 피해(17),"아시아경제/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '정보'(92회), '개인'(68회), '유출'(45회) 순입니다. 감성지수 -65.8로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-15,신문사x카테고리,아시아경제/세계,20,100,1368,6,77,8,102,-14.0,미국(63); 금리(51); 국채(41); 트럼프(36); 홍역(33),상승(19); 투자(16); 급등(14),우려(15); 사망(14); 부담(14),"아시아경제/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '미국'(63회), '금리'(51회), '국채'(41회) 순입니다. 감성지수 -14.0로 부정 어휘가 다소 우세합니다."
2026-09-15,신문사x카테고리,아시아경제/이슈,20,100,1507,11,141,7,78,28.8,시장(52); 금리(48); 미국(43); 국채(36); 주택(32),혁신(20); 확대(19); 투자(18),부담(14); 하락(14); 우려(11),"아시아경제/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '시장'(52회), '금리'(48회), '미국'(43회) 순입니다. 감성지수 +28.8로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-15,신문사x카테고리,아시아경제/정치,20,100,1003,7,98,0,0,100.0,문화(59); 협력(32); 지역(31); 여사(26); 우즈베키스탄(23),협력(32); 확대(18); 지원(17),,"아시아경제/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '문화'(59회), '협력'(32회), '지역'(31회) 순입니다. 감성지수 +100.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-15,신문사x카테고리,아시아경제/주요뉴스,40,100,1552,10,120,5,67,28.3,시장(55); 사업(41); 서비스(41); 정보(35); 배달(35),혁신(19); 투자(16); 확대(15),규제(18); 유출(15); 사고(14),"아시아경제/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '시장'(55회), '사업'(41회), '서비스'(41회) 순입니다. 감성지수 +28.3로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-15,신문사x카테고리,조선일보/IT과학,20,100,1321,8,125,1,7,89.4,기업(49); 투자(35); 매출(34); 데이터(30); 도입(25),투자(35); 확보(19); 증가(18),소송(7),"조선일보/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '기업'(49회), '투자'(35회), '매출'(34회) 순입니다. 감성지수 +89.4로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-15,신문사x카테고리,조선일보/경제,20,100,1275,7,114,5,65,27.4,금리(52); 가격(46); 상승(32); 물가(30); 정부(28),상승(32); 증가(27); 최고(20),하락(19); 부담(16); 위기(13),"조선일보/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '금리'(52회), '가격'(46회), '상승'(32회) 순입니다. 감성지수 +27.4로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-15,신문사x카테고리,조선일보/문화,20,100,919,3,29,0,0,100.0,골프(31); 대학(25); 자단목(25); 작품(22); 영화(17),투자(13); 공연(10); 전시(6),,"조선일보/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '골프'(31회), '대학'(25회), '자단목'(25회) 순입니다. 감성지수 +100.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-15,신문사x카테고리,조선일보/사회,20,100,946,2,16,6,65,-60.5,검사(33); 수사(27); 학생(21); 후보자(21); 조사(19),지원(11); 취업(5),수사(27); 기소(9); 담합(8),"조선일보/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '검사'(33회), '수사'(27회), '학생'(21회) 순입니다. 감성지수 -60.5로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-15,신문사x카테고리,조선일보/세계,20,100,1189,6,54,5,49,4.9,미국(59); 트럼프(44); 브라보(33); 북한(24); 법원(23),지원(15); 안전(10); 우승(8),제한(13); 위험(11); 규제(10),"조선일보/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '미국'(59회), '트럼프'(44회), '브라보'(33회) 순입니다. 감성지수 +4.9로 긍정과 부정이 비슷한 수준합니다."
2026-09-15,신문사x카테고리,조선일보/이슈,20,100,1288,4,36,2,19,30.9,후보자(77); 의원(37); 브라보(33); 장관(32); 청문회(29),상승(9); 최고(9); 공연(9),의혹(11); 논란(8),"조선일보/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(77회), '의원'(37회), '브라보'(33회) 순입니다. 감성지수 +30.9로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-15,신문사x카테고리,조선일보/정치,20,100,1416,2,33,9,92,-47.2,후보자(88); 대통령(71); 의원(59); 대표(49); 장관(38),고용(20); 최고(13),탄핵(17); 비판(15); 의혹(12),"조선일보/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(88회), '대통령'(71회), '의원'(59회) 순입니다. 감성지수 -47.2로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-15,신문사x카테고리,조선일보/주요뉴스,40,100,1372,5,62,8,97,-22.0,대통령(71); 후보자(39); 대표(39); 금리(37); 브라보(33),상승(21); 최고(13); 투자(11),하락(23); 탄핵(13); 비판(12),"조선일보/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '대통령'(71회), '후보자'(39회), '대표'(39회) 순입니다. 감성지수 -22.0로 부정 어휘가 뚜렷하게 우세합니다."
