날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-12,조선일보,정치,긍정,1,고용,13,39.39,3,33,#0d2b5c,#0d2b5c,Y
2026-09-12,조선일보,정치,긍정,2,지원,11,33.33,3,33,#5b7ea6,#5b7ea6,Y
2026-09-12,조선일보,정치,긍정,3,안정,9,27.27,3,33,#a8d0f0,#a8d0f0,Y
2026-09-12,조선일보,정치,부정,1,의혹,27,28.42,8,95,#7a0a12,#7a0a12,Y
2026-09-12,조선일보,정치,부정,2,논란,13,13.68,8,95,#8b2027,#8b2027,Y
2026-09-12,조선일보,정치,부정,3,테러,11,11.58,8,95,#9c373c,#9c373c,Y
2026-09-12,조선일보,정치,부정,4,수사,9,9.47,8,95,#ad4d51,#ad4d51,Y
2026-09-12,조선일보,정치,부정,5,반대,9,9.47,8,95,#bf6367,#bf6367,Y
2026-09-12,조선일보,정치,부정,6,조작,9,9.47,8,95,#d0797c,#d0797c,Y
2026-09-12,조선일보,정치,부정,7,피해,9,9.47,8,95,#e19091,#e19091,Y
2026-09-12,조선일보,정치,부정,8,비판,8,8.42,8,95,#f2a6a6,#f2a6a6,Y
