날짜,언론사,카테고리,기사수,상위키워드,인사이트,생성시각,상태
2026-09-06,데일리안,정치,20,후보자(86); 장관(66); 대통령(52); 민주당(49); 의원(47),"2026-09-06 데일리안(정치) 기사 20건 분석 결과, 상위 키워드는 '후보자'(86회), '장관'(66회), '대통령'(52회), '민주당'(49회), '의원'(47회) 순으로 나타났습니다. 특히 '후보자' 관련 이슈가 가장 두드러졌으며, 대표 헤드라인은 ""'공소취소'엔 선 긋고 '검찰개혁'은 띄우고…민주당의 김승원 청문회 전략"" 입니다.",2026-09-06 09:07:17,성공
