날짜,분석단위,대상,기사수,키워드종수,누적빈도,긍정단어수,긍정총빈도,부정단어수,부정총빈도,감성지수,상위키워드TOP5,대표긍정어TOP3,대표부정어TOP3,인사이트
2026-09-20,카테고리,세계,100,316,5803,13,131,16,199,-20.6,미국(153); 한국(118); 중국(103); 일본(94); 아시안(93),금메달(26); 투자(18); 합의(12),전쟁(36); 사망(24); 체포(16),"세계: 기사 100건에서 키워드 316종을 추출했고 상위 키워드는 '미국'(153회), '한국'(118회), '중국'(103회) 순입니다. 감성지수 -20.6로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-20,카테고리,이슈,100,355,5575,11,155,21,477,-50.9,후보자(185); 대통령(160); 장관(105); 사퇴(83); 인사(73),투자(40); 계약(16); 채용(16),사퇴(83); 의혹(56); 취소(51),"이슈: 기사 100건에서 키워드 355종을 추출했고 상위 키워드는 '후보자'(185회), '대통령'(160회), '장관'(105회) 순입니다. 감성지수 -50.9로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-20,카테고리,정치,100,251,7968,8,222,18,983,-63.2,후보자(479); 대통령(394); 장관(275); 사퇴(258); 의원(227),소통(56); 최고(42); 평화(42),사퇴(258); 의혹(180); 수사(141),"정치: 기사 100건에서 키워드 251종을 추출했고 상위 키워드는 '후보자'(479회), '대통령'(394회), '장관'(275회) 순입니다. 감성지수 -63.2로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-20,카테고리,주요뉴스,200,366,5747,13,201,23,441,-37.4,대통령(174); 후보자(83); 국민(80); 의원(72); 정부(67),최고(43); 지원(21); 상승(18),취소(56); 의혹(47); 사퇴(42),"주요뉴스: 기사 200건에서 키워드 366종을 추출했고 상위 키워드는 '대통령'(174회), '후보자'(83회), '국민'(80회) 순입니다. 감성지수 -37.4로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-20,신문사x카테고리,데일리안/IT과학,20,100,1499,5,71,0,0,100.0,게임(71); 캐릭터(69); 전투(50); 데일리안(36); 시연(34),증가(25); 확대(16); 출시(13),,"데일리안/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '게임'(71회), '캐릭터'(69회), '전투'(50회) 순입니다. 감성지수 +100.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-20,신문사x카테고리,데일리안/경제,20,100,1343,11,126,4,51,42.4,시장(34); 가격(33); 금리(32); 선물(32); 수요(26),계약(17); 확대(15); 지원(14),부실(21); 하락(13); 사퇴(9),"데일리안/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '시장'(34회), '가격'(33회), '금리'(32회) 순입니다. 감성지수 +42.4로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-20,신문사x카테고리,데일리안/문화,20,100,1127,7,76,1,11,74.7,티보(50); 기온(37); 작품(29); 데일리안(28); 서울(22),최고(20); 전시(17); 확대(9),감소(11),"데일리안/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '티보'(50회), '기온'(37회), '작품'(29회) 순입니다. 감성지수 +74.7로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-20,신문사x카테고리,데일리안/사회,20,100,884,3,20,5,70,-55.6,실종(25); 복권(24); 접수(23); 사고(22); 수험(21),안전(7); 지원(7); 개통(6),실종(25); 사고(22); 화재(9),"데일리안/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '실종'(25회), '복권'(24회), '접수'(23회) 순입니다. 감성지수 -55.6로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-20,신문사x카테고리,데일리안/세계,20,100,1360,3,26,3,26,0.0,중국(57); 생산(35); 국가(33); 한국(33); 대표(29),금메달(9); 흥행(9); 투자(8),사퇴(9); 감염(9); 중단(8),"데일리안/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '중국'(57회), '생산'(35회), '국가'(33회) 순입니다. 감성지수 +0.0로 긍정과 부정이 비슷한 수준합니다."
2026-09-20,신문사x카테고리,데일리안/이슈,20,100,1265,4,47,8,102,-36.9,대통령(56); 후보자(53); 국민(32); 인사(32); 회견(32),계약(16); 투자(12); 출시(10),사퇴(31); 수사(17); 의혹(13),"데일리안/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '대통령'(56회), '후보자'(53회), '국민'(32회) 순입니다. 감성지수 -36.9로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-20,신문사x카테고리,데일리안/정치,20,100,1910,2,61,12,234,-58.6,후보자(106); 대통령(88); 사퇴(69); 의원(58); 회견(57),최고(42); 소통(19),사퇴(69); 의혹(37); 수사(35),"데일리안/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(106회), '대통령'(88회), '사퇴'(69회) 순입니다. 감성지수 -58.6로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-20,신문사x카테고리,데일리안/주요뉴스,40,100,1291,3,68,4,56,9.7,국민(54); 대통령(49); 최고(43); 위원(39); 대표(38),최고(43); 계약(16); 출시(9),실종(19); 취소(19); 사고(10),"데일리안/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '국민'(54회), '대통령'(49회), '최고'(43회) 순입니다. 감성지수 +9.7로 긍정 어휘가 다소 우세합니다."
2026-09-20,신문사x카테고리,매일신문/IT과학,20,100,1464,7,82,3,31,45.1,로봇(44); 반도체(39); 기업(38); 산업(37); 버스(35),확대(18); 투자(13); 안전(12),위험(14); 규제(9); 유출(8),"매일신문/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '로봇'(44회), '반도체'(39회), '기업'(38회) 순입니다. 감성지수 +45.1로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-20,신문사x카테고리,매일신문/경제,20,100,1493,6,72,5,87,-9.4,가격(55); 카드(45); 기준(39); 금융(35); 수수료(33),최고(20); 확대(15); 최대(10),취소(23); 불법(20); 피해(16),"매일신문/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '가격'(55회), '카드'(45회), '기준'(39회) 순입니다. 감성지수 -9.4로 부정 어휘가 다소 우세합니다."
2026-09-20,신문사x카테고리,매일신문/문화,20,100,1132,7,99,1,7,86.8,대구(31); 여권(25); 가을(25); 공연(24); 사막(23),공연(24); 전시(20); 축제(19),거부(7),"매일신문/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '대구'(31회), '여권'(25회), '가을'(25회) 순입니다. 감성지수 +86.8로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-20,신문사x카테고리,매일신문/사회,20,100,983,4,30,9,81,-45.9,전국(39); 가요제(35); 대구(31); 환자(25); 치매(24),채용(9); 공연(8); 안전(7),취소(20); 의혹(11); 사고(10),"매일신문/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '전국'(39회), '가요제'(35회), '대구'(31회) 순입니다. 감성지수 -45.9로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-20,신문사x카테고리,매일신문/세계,20,100,1097,2,21,10,92,-62.8,러시아(40); 공격(33); 미국(23); 경찰(21); 이란(19),금메달(12); 안전(9),수사(13); 위기(10); 사망(10),"매일신문/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '러시아'(40회), '공격'(33회), '미국'(23회) 순입니다. 감성지수 -62.8로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-20,신문사x카테고리,매일신문/이슈,20,100,997,3,24,12,129,-68.6,대통령(33); 장관(26); 의원(24); 청와대(22); 법무부(21),채용(9); 인정(8); 안전(7),의혹(18); 사고(17); 혐의(17),"매일신문/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '대통령'(33회), '장관'(26회), '의원'(24회) 순입니다. 감성지수 -68.6로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-20,신문사x카테고리,매일신문/정치,20,100,1678,2,20,11,199,-81.7,후보자(121); 장관(85); 대통령(83); 의원(57); 사퇴(50),지원(13); 소통(7),사퇴(50); 의혹(37); 논란(25),"매일신문/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(121회), '장관'(85회), '대통령'(83회) 순입니다. 감성지수 -81.7로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-20,신문사x카테고리,매일신문/주요뉴스,40,100,1142,4,46,13,159,-55.1,의원(39); 대통령(34); 장관(31); 정부(28); 청와대(27),지원(21); 채용(9); 확대(8),의혹(26); 논란(18); 사퇴(17),"매일신문/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '의원'(39회), '대통령'(34회), '장관'(31회) 순입니다. 감성지수 -55.1로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-20,신문사x카테고리,문화일보/IT과학,20,100,1168,8,94,3,24,59.3,보안(44); 반도체(34); 아이폰(33); 기술(29); 사업(27),투자(26); 강화(17); 협력(13),규제(10); 위협(7); 위험(7),"문화일보/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '보안'(44회), '반도체'(34회), '아이폰'(33회) 순입니다. 감성지수 +59.3로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-20,신문사x카테고리,문화일보/경제,20,100,818,6,65,4,27,41.3,서울(42); 상승(25); 가격(23); 이동(18); 아파트(16),상승(25); 계약(11); 확대(8),취소(8); 감소(8); 하락(6),"문화일보/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '서울'(42회), '상승'(25회), '가격'(23회) 순입니다. 감성지수 +41.3로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-20,신문사x카테고리,문화일보/문화,20,100,936,4,28,4,22,12.0,자신(27); 거래(26); 자유(25); 시장(20); 사회(20),공연(11); 지원(6); 성공(6),논쟁(6); 비판(6); 혐오(5),"문화일보/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '자신'(27회), '거래'(26회), '자유'(25회) 순입니다. 감성지수 +12.0로 긍정 어휘가 다소 우세합니다."
2026-09-20,신문사x카테고리,문화일보/사회,20,100,839,5,48,3,31,21.5,기부(16); 신청(16); 주택(16); 지역(15); 사장(14),기부(16); 안전(12); 채용(7),취소(12); 재난(12); 피해(7),"문화일보/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '기부'(16회), '신청'(16회), '주택'(16회) 순입니다. 감성지수 +21.5로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-20,신문사x카테고리,문화일보/세계,20,100,799,7,43,5,49,-6.5,선수(21); 일본(17); 미국(17); 아시안(15); 게임(15),투자(10); 증가(7); 개막(6),사망(14); 전쟁(13); 혐의(9),"문화일보/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '선수'(21회), '일본'(17회), '미국'(17회) 순입니다. 감성지수 -6.5로 부정 어휘가 다소 우세합니다."
2026-09-20,신문사x카테고리,문화일보/이슈,20,100,807,4,34,10,84,-42.4,대통령(34); 취소(18); 자신(16); 주택(15); 승객(14),기부(13); 인정(8); 채용(7),취소(18); 혐의(10); 논란(9),"문화일보/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '대통령'(34회), '취소'(18회), '자신'(16회) 순입니다. 감성지수 -42.4로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-20,신문사x카테고리,문화일보/정치,20,100,1104,3,35,7,115,-53.3,대통령(52); 후보자(46); 의원(39); 사퇴(35); 의혹(32),지원(14); 전시(11); 소통(10),사퇴(35); 의혹(32); 수사(21),"문화일보/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '대통령'(52회), '후보자'(46회), '의원'(39회) 순입니다. 감성지수 -53.3로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-20,신문사x카테고리,문화일보/주요뉴스,40,100,1026,4,33,10,104,-51.8,대통령(64); 시장(20); 주택(18); 자신(18); 서울(18),상승(10); 인정(9); 개막(7),혐의(16); 취소(13); 논란(13),"문화일보/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '대통령'(64회), '시장'(20회), '주택'(18회) 순입니다. 감성지수 -51.8로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-20,신문사x카테고리,아시아경제/IT과학,20,100,1440,3,39,0,0,100.0,기업(47); 게임(47); 기술(42); 모델(42); 국방(35),출시(17); 지원(12); 확보(10),,"아시아경제/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '기업'(47회), '게임'(47회), '기술'(42회) 순입니다. 감성지수 +100.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-20,신문사x카테고리,아시아경제/경제,20,100,1808,4,67,2,28,41.1,일본(50); 탐사(48); 한국(45); 개발(40); 공장(40),투자(24); 확보(19); 확대(13),실패(15); 전쟁(13),"아시아경제/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '일본'(50회), '탐사'(48회), '한국'(45회) 순입니다. 감성지수 +41.1로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-20,신문사x카테고리,아시아경제/문화,20,100,1376,4,55,1,9,71.9,모차르트(49); 공장(40); 서울(33); 초파리(32); 지도(31),증가(18); 확대(15); 성장(13),감염(9),"아시아경제/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '모차르트'(49회), '공장'(40회), '서울'(33회) 순입니다. 감성지수 +71.9로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-20,신문사x카테고리,아시아경제/사회,20,100,1110,10,97,7,68,17.6,청년(32); 서울(31); 주민(31); 학생(27); 연구(26),지원(20); 참여(13); 안전(12),불법(12); 범죄(12); 폭력(11),"아시아경제/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '청년'(32회), '서울'(31회), '주민'(31회) 순입니다. 감성지수 +17.6로 긍정 어휘가 다소 우세합니다."
2026-09-20,신문사x카테고리,아시아경제/세계,20,100,1184,2,16,1,12,14.3,모차르트(49); 미국(40); 오픈(29); 러시아(27); 트럼프(25),공연(10); 확대(6),전쟁(12),"아시아경제/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '모차르트'(49회), '미국'(40회), '오픈'(29회) 순입니다. 감성지수 +14.3로 긍정 어휘가 다소 우세합니다."
2026-09-20,신문사x카테고리,아시아경제/이슈,20,100,1071,3,50,4,44,6.4,공장(40); 투자(28); 주식(23); 후보자(22); 신라면(20),투자(28); 증가(14); 확대(8),하락(15); 부담(12); 감염(9),"아시아경제/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '공장'(40회), '투자'(28회), '주식'(23회) 순입니다. 감성지수 +6.4로 긍정 어휘가 다소 우세합니다."
2026-09-20,신문사x카테고리,아시아경제/정치,20,100,1594,3,29,11,250,-79.2,후보자(102); 대통령(97); 사퇴(63); 장관(56); 의혹(55),소통(12); 투자(9); 협력(8),사퇴(63); 의혹(55); 수사(39),"아시아경제/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(102회), '대통령'(97회), '사퇴'(63회) 순입니다. 감성지수 -79.2로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-20,신문사x카테고리,아시아경제/주요뉴스,40,100,1041,5,54,4,54,0.0,분기(25); 지도(23); 하락(23); 레버리지(20); 시장(19),투자(17); 증가(14); 상승(8),하락(23); 부담(14); 감염(9),"아시아경제/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '분기'(25회), '지도'(23회), '하락'(23회) 순입니다. 감성지수 +0.0로 긍정과 부정이 비슷한 수준합니다."
2026-09-20,신문사x카테고리,조선일보/IT과학,20,100,1231,5,53,3,33,23.3,게임(52); 개발(37); 환자(34); 기술(24); 아이폰(23),안전(15); 최대(11); 투자(10),반대(13); 규제(11); 유출(9),"조선일보/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '게임'(52회), '개발'(37회), '환자'(34회) 순입니다. 감성지수 +23.3로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-20,신문사x카테고리,조선일보/경제,20,100,1361,7,93,1,9,82.4,가격(45); 외국인(44); 중국(41); 금리(41); 원유(40),최고(26); 상승(16); 최대(15),전쟁(9),"조선일보/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '가격'(45회), '외국인'(44회), '중국'(41회) 순입니다. 감성지수 +82.4로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-20,신문사x카테고리,조선일보/문화,20,100,817,3,20,4,29,-18.4,저자(26); 한국(23); 영화(22); 마라톤(22); 치매(22),전시(11); 지원(5); 기부(4),위험(9); 전쟁(8); 피해(6),"조선일보/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '저자'(26회), '한국'(23회), '영화'(22회) 순입니다. 감성지수 -18.4로 부정 어휘가 다소 우세합니다."
2026-09-20,신문사x카테고리,조선일보/사회,20,100,967,4,45,9,89,-32.8,접수(39); 원서(35); 수험(25); 시술(24); 사고(22),구제(19); 지원(10); 축제(9),사고(22); 취소(16); 혐의(12),"조선일보/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '접수'(39회), '원서'(35회), '수험'(25회) 순입니다. 감성지수 -32.8로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-20,신문사x카테고리,조선일보/세계,20,100,1363,3,25,2,20,11.1,한국(52); 미국(52); 경기(34); 나고야(34); 아시안(33),합의(12); 협력(7); 확보(6),전쟁(11); 차별(9),"조선일보/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '한국'(52회), '미국'(52회), '경기'(34회) 순입니다. 감성지수 +11.1로 긍정 어휘가 다소 우세합니다."
2026-09-20,신문사x카테고리,조선일보/이슈,20,100,1435,0,0,7,118,-100.0,후보자(88); 민원(47); 장관(45); 대통령(37); 사퇴(37),,사퇴(37); 수사(22); 의혹(19),"조선일보/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(88회), '민원'(47회), '장관'(45회) 순입니다. 감성지수 -100.0로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-20,신문사x카테고리,조선일보/정치,20,100,1682,4,77,10,185,-41.2,후보자(104); 대통령(74); 장관(72); 한국(67); 평화(42),평화(42); 봉사(20); 소통(8),사퇴(41); 수사(31); 취소(29),"조선일보/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(104회), '대통령'(74회), '장관'(72회) 순입니다. 감성지수 -41.2로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-20,신문사x카테고리,조선일보/주요뉴스,40,100,1247,0,0,7,68,-100.0,민원(47); 후보자(47); 중국(38); 음식(27); 대통령(27),,사퇴(15); 의혹(12); 취소(9),"조선일보/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '민원'(47회), '후보자'(47회), '중국'(38회) 순입니다. 감성지수 -100.0로 부정 어휘가 뚜렷하게 우세합니다."
