날짜,분석단위,대상,기사수,키워드종수,누적빈도,긍정단어수,긍정총빈도,부정단어수,부정총빈도,감성지수,상위키워드TOP5,대표긍정어TOP3,대표부정어TOP3,인사이트
2026-09-17,카테고리,정치,100,310,7743,10,242,13,292,-9.4,후보자(391); 의원(362); 대통령(286); 국민(202); 장관(142),협력(132); 확대(24); 투자(17),의혹(62); 수사(54); 논란(33),"정치: 기사 100건에서 키워드 310종을 추출했고 상위 키워드는 '후보자'(391회), '의원'(362회), '대통령'(286회) 순입니다. 감성지수 -9.4로 부정 어휘가 다소 우세합니다."
2026-09-17,카테고리,주요뉴스,200,323,7028,16,306,18,337,-4.8,금리(307); 인상(183); 후보자(155); 연준(135); 미국(134),투자(64); 상승(54); 배당(45),의혹(57); 우려(42); 하락(37),"주요뉴스: 기사 200건에서 키워드 323종을 추출했고 상위 키워드는 '금리'(307회), '인상'(183회), '후보자'(155회) 순입니다. 감성지수 -4.8로 긍정과 부정이 비슷한 수준합니다."
2026-09-17,신문사x카테고리,데일리안/IT과학,20,100,1590,8,123,1,10,85.0,카카오(101); 서비스(42); 게임(41); 사업(40); 기술(34),확대(19); 협력(18); 지원(18),피해(10),"데일리안/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '카카오'(101회), '서비스'(42회), '게임'(41회) 순입니다. 감성지수 +85.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-17,신문사x카테고리,데일리안/경제,20,100,1706,9,148,3,73,33.9,금융(81); 배달(68); 대출(63); 금리(42); 규제(36),지원(31); 확대(25); 투자(17),규제(36); 부담(26); 부실(11),"데일리안/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '금융'(81회), '배달'(68회), '대출'(63회) 순입니다. 감성지수 +33.9로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-17,신문사x카테고리,데일리안/문화,20,100,1264,3,46,2,19,41.5,환자(41); 치료(31); 데일리안(27); 예방(26); 재활(26),안전(25); 공연(13); 확보(8),위험(11); 강도(8),"데일리안/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '환자'(41회), '치료'(31회), '데일리안'(27회) 순입니다. 감성지수 +41.5로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-17,신문사x카테고리,데일리안/사회,20,100,1213,1,12,8,100,-78.6,의원(47); 후보자(44); 통합(26); 데일리안(22); 혐의(22),지원(12),혐의(22); 피해(18); 징역(16),"데일리안/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '의원'(47회), '후보자'(44회), '통합'(26회) 순입니다. 감성지수 -78.6로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-17,신문사x카테고리,데일리안/세계,20,100,1217,5,44,4,28,22.2,금리(90); 연준(72); 인상(56); 미국(56); 트럼프(27),상승(12); 최고(11); 지원(8),하락(9); 위험(7); 우려(6),"데일리안/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '금리'(90회), '연준'(72회), '인상'(56회) 순입니다. 감성지수 +22.2로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-17,신문사x카테고리,데일리안/이슈,20,100,1528,5,52,7,122,-40.2,후보자(60); 대통령(47); 국민(44); 의원(40); 지지(36),투자(16); 성장(9); 가결(9),의혹(29); 취소(25); 규제(23),"데일리안/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(60회), '대통령'(47회), '국민'(44회) 순입니다. 감성지수 -40.2로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-17,신문사x카테고리,데일리안/정치,20,100,1882,1,22,6,100,-63.9,후보자(133); 의원(86); 대통령(74); 국민(58); 청문회(51),협력(22),의혹(29); 취소(26); 수사(14),"데일리안/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(133회), '의원'(86회), '대통령'(74회) 순입니다. 감성지수 -63.9로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-17,신문사x카테고리,데일리안/주요뉴스,40,100,1679,8,100,6,69,18.3,금리(110); 연준(88); 인상(80); 트럼프(43); 대통령(41),상승(24); 투자(16); 최고(13),의혹(21); 압박(10); 하락(10),"데일리안/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '금리'(110회), '연준'(88회), '인상'(80회) 순입니다. 감성지수 +18.3로 긍정 어휘가 다소 우세합니다."
2026-09-17,신문사x카테고리,매일신문/IT과학,20,100,1464,7,82,3,31,45.1,로봇(44); 반도체(39); 기업(38); 산업(37); 버스(35),확대(18); 투자(13); 안전(12),위험(14); 규제(9); 유출(8),"매일신문/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '로봇'(44회), '반도체'(39회), '기업'(38회) 순입니다. 감성지수 +45.1로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-17,신문사x카테고리,매일신문/경제,20,100,1357,6,66,2,29,38.9,청약(42); 산업(33); 금리(32); 인상(30); 시장(30),강화(13); 확대(11); 참여(11),규제(21); 피해(8),"매일신문/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '청약'(42회), '산업'(33회), '금리'(32회) 순입니다. 감성지수 +38.9로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-17,신문사x카테고리,매일신문/문화,20,100,1136,7,71,1,9,77.5,동물(33); 전통(32); 문화(31); 의료(30); 작가(28),지원(19); 전시(12); 참여(10),부담(9),"매일신문/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '동물'(33회), '전통'(32회), '문화'(31회) 순입니다. 감성지수 +77.5로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-17,신문사x카테고리,매일신문/사회,20,100,802,2,25,2,24,2.0,접수(22); 구제(19); 학생(18); 부산(17); 혐의(17),구제(19); 협력(6),혐의(17); 피해(7),"매일신문/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '접수'(22회), '구제'(19회), '학생'(18회) 순입니다. 감성지수 +2.0로 긍정과 부정이 비슷한 수준합니다."
2026-09-17,신문사x카테고리,매일신문/세계,20,100,1219,3,41,5,54,-13.7,러시아(35); 트럼프(31); 한국(30); 카타르(29); 대통령(29),안전(20); 투자(14); 합의(7),제재(18); 타격(10); 규제(9),"매일신문/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '러시아'(35회), '트럼프'(31회), '한국'(30회) 순입니다. 감성지수 -13.7로 부정 어휘가 다소 우세합니다."
2026-09-17,신문사x카테고리,매일신문/이슈,20,100,1288,5,49,2,27,28.9,청약(42); 공휴일(33); 의원(33); 금리(32); 인상(30),공연(13); 협력(12); 축제(8),혐의(16); 거부(11),"매일신문/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '청약'(42회), '공휴일'(33회), '의원'(33회) 순입니다. 감성지수 +28.9로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-17,신문사x카테고리,매일신문/정치,20,100,1533,1,12,7,78,-73.3,후보자(89); 대통령(61); 의원(56); 국민(50); 청문회(45),협력(12),의혹(18); 반대(14); 논란(11),"매일신문/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(89회), '대통령'(61회), '의원'(56회) 순입니다. 감성지수 -73.3로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-17,신문사x카테고리,매일신문/주요뉴스,40,100,1256,4,33,5,45,-15.4,의원(46); 착공(31); 대통령(30); 사업(30); 인상(29),협력(12); 확대(7); 통과(7),혐의(12); 거부(9); 중단(9),"매일신문/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '의원'(46회), '착공'(31회), '대통령'(30회) 순입니다. 감성지수 -15.4로 부정 어휘가 다소 우세합니다."
2026-09-17,신문사x카테고리,문화일보/IT과학,20,100,1369,9,114,3,34,54.1,보안(47); 클라우드(37); 기후(37); 정보(37); 한국(32),협력(22); 지원(21); 강화(14),유출(16); 사고(10); 위협(8),"문화일보/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '보안'(47회), '클라우드'(37회), '기후'(37회) 순입니다. 감성지수 +54.1로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-17,신문사x카테고리,문화일보/경제,20,100,1034,10,98,4,40,42.0,금리(39); 제품(28); 통합(23); 상품(22); 인상(18),상승(16); 투자(14); 확대(14),부담(11); 하락(11); 손실(10),"문화일보/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '금리'(39회), '제품'(28회), '통합'(23회) 순입니다. 감성지수 +42.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-17,신문사x카테고리,문화일보/문화,20,100,848,0,0,1,7,-100.0,작가(25); 콘텐츠(21); 자유(20); 한국(20); 피아노(18),,갈등(7),"문화일보/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '작가'(25회), '콘텐츠'(21회), '자유'(20회) 순입니다. 감성지수 -100.0로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-17,신문사x카테고리,문화일보/사회,20,100,1022,8,77,1,7,83.3,서울(38); 지역(37); 지원(26); 가공(25); 직원(20),지원(26); 안전(12); 개최(9),위험(7),"문화일보/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '서울'(38회), '지역'(37회), '지원'(26회) 순입니다. 감성지수 +83.3로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-17,신문사x카테고리,문화일보/세계,20,100,919,2,13,7,49,-58.1,한국(37); 북한(32); 게임(27); 금리(26); 아시안(26),우승(7); 화제(6),논란(10); 비판(9); 소송(8),"문화일보/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '한국'(37회), '북한'(32회), '게임'(27회) 순입니다. 감성지수 -58.1로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-17,신문사x카테고리,문화일보/이슈,20,100,877,2,14,5,33,-40.4,후보자(32); 평가(27); 긍정(26); 부정(25); 의원(20),투자(7); 상승(7),비판(10); 논란(7); 하락(6),"문화일보/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(32회), '평가'(27회), '긍정'(26회) 순입니다. 감성지수 -40.4로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-17,신문사x카테고리,문화일보/정치,20,100,1085,1,7,4,39,-69.6,의원(73); 후보자(41); 북한(36); 국민(30); 노동자(26),협력(7),수사(14); 비판(12); 징역(7),"문화일보/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '의원'(73회), '후보자'(41회), '북한'(36회) 순입니다. 감성지수 -69.6로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-17,신문사x카테고리,문화일보/주요뉴스,40,100,1090,5,57,7,68,-8.8,평가(31); 의원(29); 긍정(27); 후보자(25); 부정(25),투자(17); 상승(13); 확대(13),하락(12); 비판(11); 우려(11),"문화일보/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '평가'(31회), '의원'(29회), '긍정'(27회) 순입니다. 감성지수 -8.8로 부정 어휘가 다소 우세합니다."
2026-09-17,신문사x카테고리,아시아경제/IT과학,20,100,1349,11,117,1,13,80.0,개발(43); 신경(43); 기술(41); 연구(41); 빙하(33),확대(15); 확보(14); 안정(13),위험(13),"아시아경제/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '개발'(43회), '신경'(43회), '기술'(41회) 순입니다. 감성지수 +80.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-17,신문사x카테고리,아시아경제/경제,20,100,984,9,93,0,0,100.0,제품(26); 테크(22); 글로벌(20); 서울(20); 펀드(19),확대(15); 투자(15); 지원(12),,"아시아경제/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '제품'(26회), '테크'(22회), '글로벌'(20회) 순입니다. 감성지수 +100.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-17,신문사x카테고리,아시아경제/문화,20,100,1127,10,121,1,11,83.3,축제(25); 운영(23); 출장(19); 서울(18); 촬영(18),축제(25); 공연(16); 협약(15),논란(11),"아시아경제/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '축제'(25회), '운영'(23회), '출장'(19회) 순입니다. 감성지수 +83.3로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-17,신문사x카테고리,아시아경제/사회,20,100,1156,12,127,1,11,84.1,대응(35); 경제(31); 서울(26); 지역(25); 정책(23),지원(18); 강화(15); 투자(14),논란(11),"아시아경제/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '대응'(35회), '경제'(31회), '서울'(26회) 순입니다. 감성지수 +84.1로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-17,신문사x카테고리,아시아경제/세계,20,100,1476,8,104,4,35,49.6,금리(108); 인상(58); 미국(50); 물가(42); 기준(37),상승(22); 증가(19); 안정(17),하락(11); 위험(9); 우려(8),"아시아경제/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '금리'(108회), '인상'(58회), '미국'(50회) 순입니다. 감성지수 +49.6로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-17,신문사x카테고리,아시아경제/이슈,20,100,1314,5,59,4,37,22.9,금리(87); 인상(48); 시장(41); 미국(38); 기준(27),상승(16); 안정(14); 증가(10),하락(12); 위험(11); 붕괴(7),"아시아경제/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '금리'(87회), '인상'(48회), '시장'(41회) 순입니다. 감성지수 +22.9로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-17,신문사x카테고리,아시아경제/정치,20,100,1620,7,136,1,7,90.2,대통령(81); 중앙아시아(74); 협력(68); 정상(55); 의원(45),협력(68); 투자(17); 확대(14),실패(7),"아시아경제/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '대통령'(81회), '중앙아시아'(74회), '협력'(68회) 순입니다. 감성지수 +90.2로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-17,신문사x카테고리,아시아경제/주요뉴스,40,100,1332,2,18,6,80,-63.3,금리(62); 인상(40); 청문회(39); 후보(32); 미국(30),상승(10); 투자(8),의혹(19); 논란(16); 하락(15),"아시아경제/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '금리'(62회), '인상'(40회), '청문회'(39회) 순입니다. 감성지수 -63.3로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-17,신문사x카테고리,조선일보/IT과학,20,100,1222,5,43,1,7,72.0,제품(36); 기술(34); 미국(32); 전력(31); 데이터(31),투자(14); 확보(8); 출시(8),감소(7),"조선일보/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '제품'(36회), '기술'(34회), '미국'(32회) 순입니다. 감성지수 +72.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-17,신문사x카테고리,조선일보/경제,20,100,1744,5,118,5,54,37.2,금리(158); 미국(76); 인상(70); 연준(53); 기준(45),배당(44); 투자(25); 상승(23),부담(15); 하락(11); 전쟁(10),"조선일보/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '금리'(158회), '미국'(76회), '인상'(70회) 순입니다. 감성지수 +37.2로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-17,신문사x카테고리,조선일보/문화,20,100,1088,2,22,1,15,18.9,한국(40); 회충(31); 리더(27); 세계(26); 수술(22),전시(14); 구제(8),위험(15),"조선일보/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '한국'(40회), '회충'(31회), '리더'(27회) 순입니다. 감성지수 +18.9로 긍정 어휘가 다소 우세합니다."
2026-09-17,신문사x카테고리,조선일보/사회,20,100,1274,2,18,5,92,-67.3,기술(53); 원서(41); 접수(35); 유출(31); 임금(30),구제(11); 기증(7),유출(31); 처벌(22); 징역(21),"조선일보/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '기술'(53회), '원서'(41회), '접수'(35회) 순입니다. 감성지수 -67.3로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-17,신문사x카테고리,조선일보/세계,20,100,1154,2,19,5,30,-22.4,트럼프(43); 중국(35); 투표(31); 아시안(30); 북한(30),안전(12); 지원(7),파괴(6); 전쟁(6); 경고(6),"조선일보/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '트럼프'(43회), '중국'(35회), '투표'(31회) 순입니다. 감성지수 -22.4로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-17,신문사x카테고리,조선일보/이슈,20,100,1522,4,55,3,46,8.9,금리(91); 미국(64); 후보자(63); 인상(43); 연준(34),투자(20); 상승(15); 참여(10),반대(19); 위험(16); 의혹(11),"조선일보/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '금리'(91회), '미국'(64회), '후보자'(63회) 순입니다. 감성지수 +8.9로 긍정 어휘가 다소 우세합니다."
2026-09-17,신문사x카테고리,조선일보/정치,20,100,1623,5,65,5,68,-2.3,후보자(106); 의원(102); 대통령(59); 국민(40); 시추(38),협력(23); 성공(13); 최대(10),반대(17); 수사(17); 의혹(15),"조선일보/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(106회), '의원'(102회), '대통령'(59회) 순입니다. 감성지수 -2.3로 긍정과 부정이 비슷한 수준합니다."
2026-09-17,신문사x카테고리,조선일보/주요뉴스,40,100,1671,5,98,6,75,13.3,금리(95); 미국(60); 후보자(60); 배당(45); 인상(34),배당(45); 투자(23); 참여(11),반대(17); 의혹(17); 우려(13),"조선일보/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '금리'(95회), '미국'(60회), '후보자'(60회) 순입니다. 감성지수 +13.3로 긍정 어휘가 다소 우세합니다."
