날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-21,조선일보,이슈,긍정,1,배당,24,28.24,6,85,#0d2b5c,#0d2b5c,Y
2026-09-21,조선일보,이슈,긍정,2,상승,20,23.53,6,85,#2c4c7a,#2c4c7a,Y
2026-09-21,조선일보,이슈,긍정,3,합의,12,14.12,6,85,#4b6d97,#4b6d97,Y
2026-09-21,조선일보,이슈,긍정,4,동맹,10,11.76,6,85,#6a8eb5,#6a8eb5,Y
2026-09-21,조선일보,이슈,긍정,5,투자,10,11.76,6,85,#89afd2,#89afd2,Y
2026-09-21,조선일보,이슈,긍정,6,금메달,9,10.59,6,85,#a8d0f0,#a8d0f0,Y
2026-09-21,조선일보,이슈,부정,1,수사,10,29.41,4,34,#7a0a12,#7a0a12,Y
2026-09-21,조선일보,이슈,부정,2,의혹,8,23.53,4,34,#a23e43,#a23e43,Y
2026-09-21,조선일보,이슈,부정,3,사퇴,8,23.53,4,34,#ca7275,#ca7275,Y
2026-09-21,조선일보,이슈,부정,4,위협,8,23.53,4,34,#f2a6a6,#f2a6a6,Y
