날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-13,아시아경제,정치,긍정,1,안정,12,19.05,8,63,#0d2b5c,#0d2b5c,Y
2026-09-13,아시아경제,정치,긍정,2,혁신,11,17.46,8,63,#234271,#234271,Y
2026-09-13,아시아경제,정치,긍정,3,최고,8,12.7,8,63,#395a86,#395a86,Y
2026-09-13,아시아경제,정치,긍정,4,성장,7,11.11,8,63,#4f729b,#4f729b,Y
2026-09-13,아시아경제,정치,긍정,5,지원,7,11.11,8,63,#6689b1,#6689b1,Y
2026-09-13,아시아경제,정치,긍정,6,완화,6,9.52,8,63,#7ca1c6,#7ca1c6,Y
2026-09-13,아시아경제,정치,긍정,7,확보,6,9.52,8,63,#92b9db,#92b9db,Y
2026-09-13,아시아경제,정치,긍정,8,안전,6,9.52,8,63,#a8d0f0,#a8d0f0,Y
2026-09-13,아시아경제,정치,부정,1,반발,5,50.0,2,10,#7a0a12,#7a0a12,Y
2026-09-13,아시아경제,정치,부정,2,비판,5,50.0,2,10,#f2a6a6,#f2a6a6,Y
