날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-14,조선일보,문화,긍정,1,인기,11,100.0,1,11,#0d2b5c,#0d2b5c,Y
2026-09-14,조선일보,문화,부정,1,전쟁,16,64.0,3,25,#7a0a12,#7a0a12,Y
2026-09-14,조선일보,문화,부정,2,위험,5,20.0,3,25,#b6585c,#b6585c,Y
2026-09-14,조선일보,문화,부정,3,최악,4,16.0,3,25,#f2a6a6,#f2a6a6,Y
