날짜,언론사,카테고리,기사수,상위키워드,인사이트,생성시각,상태,키워드종수,긍정총빈도,부정총빈도,감성지수
2026-09-17,조선일보,이슈,20,금리(91); 미국(64); 후보자(63); 인상(43); 연준(34),"2026-09-17 조선일보(이슈) 기사 20건 분석 결과, 상위 키워드는 '금리'(91회), '미국'(64회), '후보자'(63회), '인상'(43회), '연준'(34회) 순으로 나타났습니다. 특히 '금리' 관련 이슈가 가장 두드러졌으며, 대표 헤드라인은 ""김승원 청문회 진술 거짓이었다... ‘제넨셀 영장 기각’ 판사 사건 수임 확인"" 입니다.",2026-09-17 09:00:44,성공,100,55,46,8.9
