날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-16,아시아경제,세계,긍정,1,상승,13,20.97,7,62,#0d2b5c,#0d2b5c,Y
2026-09-16,아시아경제,세계,긍정,2,수상,11,17.74,7,62,#274674,#274674,Y
2026-09-16,아시아경제,세계,긍정,3,증가,10,16.13,7,62,#41628d,#41628d,Y
2026-09-16,아시아경제,세계,긍정,4,최고,9,14.52,7,62,#5b7ea6,#5b7ea6,Y
2026-09-16,아시아경제,세계,긍정,5,급등,7,11.29,7,62,#7499bf,#7499bf,Y
2026-09-16,아시아경제,세계,긍정,6,돌파,6,9.68,7,62,#8eb5d8,#8eb5d8,Y
2026-09-16,아시아경제,세계,긍정,7,확대,6,9.68,7,62,#a8d0f0,#a8d0f0,Y
2026-09-16,아시아경제,세계,부정,1,우려,16,42.11,4,38,#7a0a12,#7a0a12,Y
2026-09-16,아시아경제,세계,부정,2,전쟁,8,21.05,4,38,#a23e43,#a23e43,Y
2026-09-16,아시아경제,세계,부정,3,불법,8,21.05,4,38,#ca7275,#ca7275,Y
2026-09-16,아시아경제,세계,부정,4,제한,6,15.79,4,38,#f2a6a6,#f2a6a6,Y
