날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-13,문화일보,정치,긍정,1,상장,11,28.95,6,38,#0d2b5c,#0d2b5c,Y
2026-09-13,문화일보,정치,긍정,2,개선,7,18.42,6,38,#2c4c7a,#2c4c7a,Y
2026-09-13,문화일보,정치,긍정,3,신뢰,5,13.16,6,38,#4b6d97,#4b6d97,Y
2026-09-13,문화일보,정치,긍정,4,인정,5,13.16,6,38,#6a8eb5,#6a8eb5,Y
2026-09-13,문화일보,정치,긍정,5,강화,5,13.16,6,38,#89afd2,#89afd2,Y
2026-09-13,문화일보,정치,긍정,6,혁신,5,13.16,6,38,#a8d0f0,#a8d0f0,Y
2026-09-13,문화일보,정치,부정,1,의혹,7,25.0,5,28,#7a0a12,#7a0a12,Y
2026-09-13,문화일보,정치,부정,2,감소,6,21.43,5,28,#983137,#983137,Y
2026-09-13,문화일보,정치,부정,3,논란,5,17.86,5,28,#b6585c,#b6585c,Y
2026-09-13,문화일보,정치,부정,4,비판,5,17.86,5,28,#d47f81,#d47f81,Y
2026-09-13,문화일보,정치,부정,5,청탁,5,17.86,5,28,#f2a6a6,#f2a6a6,Y
