날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-22,아시아경제,주요뉴스,긍정,1,계약,23,26.14,5,88,#0d2b5c,#0d2b5c,Y
2026-09-22,아시아경제,주요뉴스,긍정,2,지원,23,26.14,5,88,#345481,#345481,Y
2026-09-22,아시아경제,주요뉴스,긍정,3,개선,18,20.45,5,88,#5b7ea6,#5b7ea6,Y
2026-09-22,아시아경제,주요뉴스,긍정,4,투자,16,18.18,5,88,#82a7cb,#82a7cb,Y
2026-09-22,아시아경제,주요뉴스,긍정,5,상승,8,9.09,5,88,#a8d0f0,#a8d0f0,Y
2026-09-22,아시아경제,주요뉴스,부정,1,위기,17,18.89,8,90,#7a0a12,#7a0a12,Y
2026-09-22,아시아경제,주요뉴스,부정,2,부실,14,15.56,8,90,#8b2027,#8b2027,Y
2026-09-22,아시아경제,주요뉴스,부정,3,위반,13,14.44,8,90,#9c373c,#9c373c,Y
2026-09-22,아시아경제,주요뉴스,부정,4,피해,12,13.33,8,90,#ad4d51,#ad4d51,Y
2026-09-22,아시아경제,주요뉴스,부정,5,공습,10,11.11,8,90,#bf6367,#bf6367,Y
2026-09-22,아시아경제,주요뉴스,부정,6,적발,8,8.89,8,90,#d0797c,#d0797c,Y
2026-09-22,아시아경제,주요뉴스,부정,7,취소,8,8.89,8,90,#e19091,#e19091,Y
2026-09-22,아시아경제,주요뉴스,부정,8,하락,8,8.89,8,90,#f2a6a6,#f2a6a6,Y
