날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-15,매일신문,IT과학,긍정,1,투자,20,16.67,10,120,#0d2b5c,#0d2b5c,Y
2026-09-15,매일신문,IT과학,긍정,2,지원,19,15.83,10,120,#1e3d6c,#1e3d6c,Y
2026-09-15,매일신문,IT과학,긍정,3,확대,17,14.17,10,120,#2f4f7d,#2f4f7d,Y
2026-09-15,매일신문,IT과학,긍정,4,선정,11,9.17,10,120,#41628d,#41628d,Y
2026-09-15,매일신문,IT과학,긍정,5,강화,10,8.33,10,120,#52749e,#52749e,Y
2026-09-15,매일신문,IT과학,긍정,6,안전,9,7.5,10,120,#6387ae,#6387ae,Y
2026-09-15,매일신문,IT과학,긍정,7,참여,9,7.5,10,120,#7499bf,#7499bf,Y
2026-09-15,매일신문,IT과학,긍정,8,확보,9,7.5,10,120,#86accf,#86accf,Y
2026-09-15,매일신문,IT과학,긍정,9,성과,8,6.67,10,120,#97bee0,#97bee0,Y
2026-09-15,매일신문,IT과학,긍정,10,성장,8,6.67,10,120,#a8d0f0,#a8d0f0,Y
2026-09-15,매일신문,IT과학,부정,1,위험,11,40.74,3,27,#7a0a12,#7a0a12,Y
2026-09-15,매일신문,IT과학,부정,2,유출,8,29.63,3,27,#b6585c,#b6585c,Y
2026-09-15,매일신문,IT과학,부정,3,규제,8,29.63,3,27,#f2a6a6,#f2a6a6,Y
