날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-24,매일신문,이슈,긍정,1,평화,26,41.94,4,62,#0d2b5c,#0d2b5c,Y
2026-09-24,매일신문,이슈,긍정,2,최대,14,22.58,4,62,#41628d,#41628d,Y
2026-09-24,매일신문,이슈,긍정,3,축제,12,19.35,4,62,#7499bf,#7499bf,Y
2026-09-24,매일신문,이슈,긍정,4,지원,10,16.13,4,62,#a8d0f0,#a8d0f0,Y
2026-09-24,매일신문,이슈,부정,1,사고,22,18.8,10,117,#7a0a12,#7a0a12,Y
2026-09-24,매일신문,이슈,부정,2,폭발,16,13.68,10,117,#871b22,#871b22,Y
2026-09-24,매일신문,이슈,부정,3,중단,11,9.4,10,117,#942c33,#942c33,Y
2026-09-24,매일신문,이슈,부정,4,부상,11,9.4,10,117,#a23e43,#a23e43,Y
2026-09-24,매일신문,이슈,부정,5,전쟁,11,9.4,10,117,#af4f54,#af4f54,Y
2026-09-24,매일신문,이슈,부정,6,유출,10,8.55,10,117,#bd6164,#bd6164,Y
2026-09-24,매일신문,이슈,부정,7,수사,10,8.55,10,117,#ca7275,#ca7275,Y
2026-09-24,매일신문,이슈,부정,8,실종,9,7.69,10,117,#d88485,#d88485,Y
2026-09-24,매일신문,이슈,부정,9,소송,9,7.69,10,117,#e59596,#e59596,Y
2026-09-24,매일신문,이슈,부정,10,거부,8,6.84,10,117,#f2a6a6,#f2a6a6,Y
