날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-08,문화일보,이슈,긍정,1,계약,21,55.26,4,38,#0d2b5c,#0d2b5c,Y
2026-09-08,문화일보,이슈,긍정,2,확보,7,18.42,4,38,#41628d,#41628d,Y
2026-09-08,문화일보,이슈,긍정,3,축제,5,13.16,4,38,#7499bf,#7499bf,Y
2026-09-08,문화일보,이슈,긍정,4,감사,5,13.16,4,38,#a8d0f0,#a8d0f0,Y
2026-09-08,문화일보,이슈,부정,1,수사,25,22.12,14,113,#7a0a12,#7a0a12,Y
2026-09-08,문화일보,이슈,부정,2,혐의,14,12.39,14,113,#83161d,#871b22,Y
2026-09-08,문화일보,이슈,부정,3,실종,9,7.96,14,113,#8c2229,#942c33,Y
2026-09-08,문화일보,이슈,부정,4,체포,8,7.08,14,113,#962e34,#a23e43,Y
2026-09-08,문화일보,이슈,부정,5,고발,7,6.19,14,113,#9f3a3f,#af4f54,Y
2026-09-08,문화일보,이슈,부정,6,위조,7,6.19,14,113,#a8464b,#bd6164,Y
2026-09-08,문화일보,이슈,부정,7,범죄,7,6.19,14,113,#b25256,#ca7275,Y
2026-09-08,문화일보,이슈,부정,8,처벌,6,5.31,14,113,#ba5e62,#d88485,Y
2026-09-08,문화일보,이슈,부정,9,경고,5,4.42,14,113,#c46a6d,#e59596,Y
2026-09-08,문화일보,이슈,부정,10,사망,5,4.42,14,113,#cd7679,#f2a6a6,Y
2026-09-08,문화일보,이슈,부정,11,불법,5,4.42,14,113,#d68284,,N
2026-09-08,문화일보,이슈,부정,12,사기,5,4.42,14,113,#e08e8f,,N
2026-09-08,문화일보,이슈,부정,13,성추행,5,4.42,14,113,#e99a9b,,N
2026-09-08,문화일보,이슈,부정,14,사고,5,4.42,14,113,#f2a6a6,,N
