날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-21,데일리안,이슈,긍정,1,계약,18,19.78,7,91,#0d2b5c,#0d2b5c,Y
2026-09-21,데일리안,이슈,긍정,2,최고,14,15.38,7,91,#274674,#274674,Y
2026-09-21,데일리안,이슈,긍정,3,확대,14,15.38,7,91,#41628d,#41628d,Y
2026-09-21,데일리안,이슈,긍정,4,투자,13,14.29,7,91,#5b7ea6,#5b7ea6,Y
2026-09-21,데일리안,이슈,긍정,5,수주,12,13.19,7,91,#7499bf,#7499bf,Y
2026-09-21,데일리안,이슈,긍정,6,확보,11,12.09,7,91,#8eb5d8,#8eb5d8,Y
2026-09-21,데일리안,이슈,긍정,7,기대,9,9.89,7,91,#a8d0f0,#a8d0f0,Y
2026-09-21,데일리안,이슈,부정,1,사퇴,14,24.56,5,57,#7a0a12,#7a0a12,Y
2026-09-21,데일리안,이슈,부정,2,의혹,13,22.81,5,57,#983137,#983137,Y
2026-09-21,데일리안,이슈,부정,3,부담,12,21.05,5,57,#b6585c,#b6585c,Y
2026-09-21,데일리안,이슈,부정,4,소송,10,17.54,5,57,#d47f81,#d47f81,Y
2026-09-21,데일리안,이슈,부정,5,혐의,8,14.04,5,57,#f2a6a6,#f2a6a6,Y
