날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-07,데일리안,세계,긍정,1,지원,12,60.0,2,20,#0d2b5c,#0d2b5c,Y
2026-09-07,데일리안,세계,긍정,2,투자,8,40.0,2,20,#a8d0f0,#a8d0f0,Y
2026-09-07,데일리안,세계,부정,1,피해,22,21.57,10,102,#7a0a12,#7a0a12,Y
2026-09-07,데일리안,세계,부정,2,제재,16,15.69,10,102,#871b22,#871b22,Y
2026-09-07,데일리안,세계,부정,3,전쟁,13,12.75,10,102,#942c33,#942c33,Y
2026-09-07,데일리안,세계,부정,4,의혹,11,10.78,10,102,#a23e43,#a23e43,Y
2026-09-07,데일리안,세계,부정,5,타격,9,8.82,10,102,#af4f54,#af4f54,Y
2026-09-07,데일리안,세계,부정,6,실종,7,6.86,10,102,#bd6164,#bd6164,Y
2026-09-07,데일리안,세계,부정,7,부채,6,5.88,10,102,#ca7275,#ca7275,Y
2026-09-07,데일리안,세계,부정,8,살해,6,5.88,10,102,#d88485,#d88485,Y
2026-09-07,데일리안,세계,부정,9,보복,6,5.88,10,102,#e59596,#e59596,Y
2026-09-07,데일리안,세계,부정,10,혐의,6,5.88,10,102,#f2a6a6,#f2a6a6,Y
