날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-14,매일신문,경제,긍정,1,투자,24,21.62,9,111,#0d2b5c,#0d2b5c,Y
2026-09-14,매일신문,경제,긍정,2,상승,21,18.92,9,111,#20406f,#20406f,Y
2026-09-14,매일신문,경제,긍정,3,기부,12,10.81,9,111,#345481,#345481,Y
2026-09-14,매일신문,경제,긍정,4,개선,11,9.91,9,111,#476994,#476994,Y
2026-09-14,매일신문,경제,긍정,5,성과,9,8.11,9,111,#5b7ea6,#5b7ea6,Y
2026-09-14,매일신문,경제,긍정,6,확대,9,8.11,9,111,#6e93b9,#6e93b9,Y
2026-09-14,매일신문,경제,긍정,7,성장,9,8.11,9,111,#82a7cb,#82a7cb,Y
2026-09-14,매일신문,경제,긍정,8,선정,8,7.21,9,111,#95bcde,#95bcde,Y
2026-09-14,매일신문,경제,긍정,9,상장,8,7.21,9,111,#a8d0f0,#a8d0f0,Y
2026-09-14,매일신문,경제,부정,1,우려,11,100.0,1,11,#7a0a12,#7a0a12,Y
