날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-18,조선일보,사회,긍정,1,지원,18,33.33,6,54,#0d2b5c,#0d2b5c,Y
2026-09-18,조선일보,사회,긍정,2,구제,12,22.22,6,54,#2c4c7a,#2c4c7a,Y
2026-09-18,조선일보,사회,긍정,3,축제,6,11.11,6,54,#4b6d97,#4b6d97,Y
2026-09-18,조선일보,사회,긍정,4,최대,6,11.11,6,54,#6a8eb5,#6a8eb5,Y
2026-09-18,조선일보,사회,긍정,5,확보,6,11.11,6,54,#89afd2,#89afd2,Y
2026-09-18,조선일보,사회,긍정,6,확대,6,11.11,6,54,#a8d0f0,#a8d0f0,Y
2026-09-18,조선일보,사회,부정,1,수사,13,21.67,6,60,#7a0a12,#7a0a12,Y
2026-09-18,조선일보,사회,부정,2,취소,12,20.0,6,60,#922930,#922930,Y
2026-09-18,조선일보,사회,부정,3,소송,11,18.33,6,60,#aa484d,#aa484d,Y
2026-09-18,조선일보,사회,부정,4,반대,10,16.67,6,60,#c2686b,#c2686b,Y
2026-09-18,조선일보,사회,부정,5,혐의,7,11.67,6,60,#da8788,#da8788,Y
2026-09-18,조선일보,사회,부정,6,부담,7,11.67,6,60,#f2a6a6,#f2a6a6,Y
