날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-05,아시아경제,주요뉴스,긍정,1,투자,24,28.24,7,85,#0d2b5c,#0d2b5c,Y
2026-09-05,아시아경제,주요뉴스,긍정,2,확대,16,18.82,7,85,#274674,#274674,Y
2026-09-05,아시아경제,주요뉴스,긍정,3,지원,11,12.94,7,85,#41628d,#41628d,Y
2026-09-05,아시아경제,주요뉴스,긍정,4,증가,10,11.76,7,85,#5b7ea6,#5b7ea6,Y
2026-09-05,아시아경제,주요뉴스,긍정,5,출시,9,10.59,7,85,#7499bf,#7499bf,Y
2026-09-05,아시아경제,주요뉴스,긍정,6,상승,8,9.41,7,85,#8eb5d8,#8eb5d8,Y
2026-09-05,아시아경제,주요뉴스,긍정,7,열풍,7,8.24,7,85,#a8d0f0,#a8d0f0,Y
2026-09-05,아시아경제,주요뉴스,부정,1,재난,16,32.0,4,50,#7a0a12,#7a0a12,Y
2026-09-05,아시아경제,주요뉴스,부정,2,피해,14,28.0,4,50,#a23e43,#a23e43,Y
2026-09-05,아시아경제,주요뉴스,부정,3,수사,11,22.0,4,50,#ca7275,#ca7275,Y
2026-09-05,아시아경제,주요뉴스,부정,4,부담,9,18.0,4,50,#f2a6a6,#f2a6a6,Y
