날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-18,조선일보,경제,긍정,1,배당,22,23.66,7,93,#0d2b5c,#0d2b5c,Y
2026-09-18,조선일보,경제,긍정,2,투자,20,21.51,7,93,#274674,#274674,Y
2026-09-18,조선일보,경제,긍정,3,상승,19,20.43,7,93,#41628d,#41628d,Y
2026-09-18,조선일보,경제,긍정,4,강세,10,10.75,7,93,#5b7ea6,#5b7ea6,Y
2026-09-18,조선일보,경제,긍정,5,상장,9,9.68,7,93,#7499bf,#7499bf,Y
2026-09-18,조선일보,경제,긍정,6,안정,7,7.53,7,93,#8eb5d8,#8eb5d8,Y
2026-09-18,조선일보,경제,긍정,7,반등,6,6.45,7,93,#a8d0f0,#a8d0f0,Y
2026-09-18,조선일보,경제,부정,1,규제,15,41.67,3,36,#7a0a12,#7a0a12,Y
2026-09-18,조선일보,경제,부정,2,하락,14,38.89,3,36,#b6585c,#b6585c,Y
2026-09-18,조선일보,경제,부정,3,부담,7,19.44,3,36,#f2a6a6,#f2a6a6,Y
