날짜,구분,카테고리,순위,단어,빈도수,감성
2026-09-15,문화일보,사회,1,청년,60,중립
2026-09-15,문화일보,사회,2,기업,42,중립
2026-09-15,문화일보,사회,3,참여,27,긍정
2026-09-15,문화일보,사회,4,행사,25,중립
2026-09-15,문화일보,사회,5,서울,21,중립
2026-09-15,문화일보,사회,6,지원,21,긍정
2026-09-15,문화일보,사회,7,지역,21,중립
2026-09-15,문화일보,사회,8,사업,20,중립
2026-09-15,문화일보,사회,9,도시,19,중립
2026-09-15,문화일보,사회,10,취업,18,긍정
2026-09-15,문화일보,사회,11,축제,17,긍정
2026-09-15,문화일보,사회,12,구로구,16,중립
2026-09-15,문화일보,사회,13,교육,15,중립
2026-09-15,문화일보,사회,14,사이트,14,중립
2026-09-15,문화일보,사회,15,문화,14,중립
2026-09-15,문화일보,사회,16,운영,14,중립
2026-09-15,문화일보,사회,17,개발,14,중립
2026-09-15,문화일보,사회,18,정비,14,중립
2026-09-15,문화일보,사회,19,여성,14,중립
2026-09-15,문화일보,사회,20,관리,13,중립
2026-09-15,문화일보,사회,21,성북구,13,중립
2026-09-15,문화일보,사회,22,우수,13,긍정
2026-09-15,문화일보,사회,23,중랑구,13,중립
2026-09-15,문화일보,사회,24,제청,13,중립
2026-09-15,문화일보,사회,25,생활,13,중립
2026-09-15,문화일보,사회,26,현장,13,중립
2026-09-15,문화일보,사회,27,개최,12,긍정
2026-09-15,문화일보,사회,28,일자리,12,중립
2026-09-15,문화일보,사회,29,센터,12,중립
2026-09-15,문화일보,사회,30,열사,11,중립
2026-09-15,문화일보,사회,31,시스템,11,중립
2026-09-15,문화일보,사회,32,파업,11,부정
2026-09-15,문화일보,사회,33,대상,11,중립
2026-09-15,문화일보,사회,34,양육,11,중립
2026-09-15,문화일보,사회,35,인증,10,중립
2026-09-15,문화일보,사회,36,도봉구,10,중립
2026-09-15,문화일보,사회,37,소통,10,긍정
2026-09-15,문화일보,사회,38,헌혈,10,중립
2026-09-15,문화일보,사회,39,이해,10,중립
2026-09-15,문화일보,사회,40,회원,10,중립
2026-09-15,문화일보,사회,41,준비,10,중립
2026-09-15,문화일보,사회,42,연료,10,중립
2026-09-15,문화일보,사회,43,전지,10,중립
2026-09-15,문화일보,사회,44,전력,10,중립
2026-09-15,문화일보,사회,45,주민,10,중립
2026-09-15,문화일보,사회,46,대통령,10,중립
2026-09-15,문화일보,사회,47,대법원장,10,중립
2026-09-15,문화일보,사회,48,도박,9,부정
2026-09-15,문화일보,사회,49,치매,9,중립
2026-09-15,문화일보,사회,50,유관순,9,중립
2026-09-15,문화일보,사회,51,독서,9,중립
2026-09-15,문화일보,사회,52,데이터,9,중립
2026-09-15,문화일보,사회,53,활용,9,중립
2026-09-15,문화일보,사회,54,비용,9,중립
2026-09-15,문화일보,사회,55,법관,9,중립
2026-09-15,문화일보,사회,56,아이,9,중립
2026-09-15,문화일보,사회,57,다양,9,중립
2026-09-15,문화일보,사회,58,규모,9,중립
2026-09-15,문화일보,사회,59,성장,9,긍정
2026-09-15,문화일보,사회,60,정책,9,중립
2026-09-15,문화일보,사회,61,탄소,9,중립
2026-09-15,문화일보,사회,62,중화,9,중립
2026-09-15,문화일보,사회,63,창출,8,긍정
2026-09-15,문화일보,사회,64,공급,8,중립
2026-09-15,문화일보,사회,65,구민,8,중립
2026-09-15,문화일보,사회,66,프로그램,8,중립
2026-09-15,문화일보,사회,67,고용,8,긍정
2026-09-15,문화일보,사회,68,채용,8,긍정
2026-09-15,문화일보,사회,69,기준,8,중립
2026-09-15,문화일보,사회,70,간담회,8,중립
2026-09-15,문화일보,사회,71,경험,8,중립
2026-09-15,문화일보,사회,72,연계,8,중립
2026-09-15,문화일보,사회,73,여건,8,중립
2026-09-15,문화일보,사회,74,직원,8,중립
2026-09-15,문화일보,사회,75,중심,8,중립
2026-09-15,문화일보,사회,76,지구,8,중립
2026-09-15,문화일보,사회,77,단위,8,중립
2026-09-15,문화일보,사회,78,역세권,8,중립
2026-09-15,문화일보,사회,79,주거,8,중립
2026-09-15,문화일보,사회,80,영유아,8,중립
2026-09-15,문화일보,사회,81,운행,8,중립
2026-09-15,문화일보,사회,82,용산구,7,중립
2026-09-15,문화일보,사회,83,파주시,7,중립
2026-09-15,문화일보,사회,84,운동,7,중립
2026-09-15,문화일보,사회,85,부모,7,중립
2026-09-15,문화일보,사회,86,온라인,7,중립
2026-09-15,문화일보,사회,87,안내,7,중립
2026-09-15,문화일보,사회,88,청장,7,중립
2026-09-15,문화일보,사회,89,확대,7,긍정
2026-09-15,문화일보,사회,90,공연,7,긍정
2026-09-15,문화일보,사회,91,구청,7,중립
2026-09-15,문화일보,사회,92,확산,7,중립
2026-09-15,문화일보,사회,93,추진,7,중립
2026-09-15,문화일보,사회,94,의견,7,중립
2026-09-15,문화일보,사회,95,정보,7,중립
2026-09-15,문화일보,사회,96,기존,7,중립
2026-09-15,문화일보,사회,97,제작,6,중립
2026-09-15,문화일보,사회,98,걷기,6,중립
2026-09-15,문화일보,사회,99,추모제,6,중립
2026-09-15,문화일보,사회,100,온실가스,6,중립
