날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-15,문화일보,사회,긍정,1,참여,27,16.36,13,165,#0d2b5c,#0d2b5c,Y
2026-09-15,문화일보,사회,긍정,2,지원,21,12.73,13,165,#1a3968,#1e3d6c,Y
2026-09-15,문화일보,사회,긍정,3,취업,18,10.91,13,165,#274674,#2f4f7d,Y
2026-09-15,문화일보,사회,긍정,4,축제,17,10.3,13,165,#345481,#41628d,Y
2026-09-15,문화일보,사회,긍정,5,우수,13,7.88,13,165,#41628d,#52749e,Y
2026-09-15,문화일보,사회,긍정,6,개최,12,7.27,13,165,#4d709a,#6387ae,Y
2026-09-15,문화일보,사회,긍정,7,소통,10,6.06,13,165,#5b7ea6,#7499bf,Y
2026-09-15,문화일보,사회,긍정,8,성장,9,5.45,13,165,#688bb2,#86accf,Y
2026-09-15,문화일보,사회,긍정,9,창출,8,4.85,13,165,#7499bf,#97bee0,Y
2026-09-15,문화일보,사회,긍정,10,고용,8,4.85,13,165,#82a7cb,#a8d0f0,Y
2026-09-15,문화일보,사회,긍정,11,채용,8,4.85,13,165,#8eb5d8,,N
2026-09-15,문화일보,사회,긍정,12,확대,7,4.24,13,165,#9bc2e4,,N
2026-09-15,문화일보,사회,긍정,13,공연,7,4.24,13,165,#a8d0f0,,N
2026-09-15,문화일보,사회,부정,1,파업,11,55.0,2,20,#7a0a12,#7a0a12,Y
2026-09-15,문화일보,사회,부정,2,도박,9,45.0,2,20,#f2a6a6,#f2a6a6,Y
