날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-02,조선일보,사회,긍정,1,지원,18,51.43,3,35,#0d2b5c,#0d2b5c,Y
2026-09-02,조선일보,사회,긍정,2,선정,10,28.57,3,35,#5b7ea6,#5b7ea6,Y
2026-09-02,조선일보,사회,긍정,3,증가,7,20.0,3,35,#a8d0f0,#a8d0f0,Y
2026-09-02,조선일보,사회,부정,1,실종,19,22.35,8,85,#7a0a12,#7a0a12,Y
2026-09-02,조선일보,사회,부정,2,허위,13,15.29,8,85,#8b2027,#8b2027,Y
2026-09-02,조선일보,사회,부정,3,수사,12,14.12,8,85,#9c373c,#9c373c,Y
2026-09-02,조선일보,사회,부정,4,부담,11,12.94,8,85,#ad4d51,#ad4d51,Y
2026-09-02,조선일보,사회,부정,5,혐의,9,10.59,8,85,#bf6367,#bf6367,Y
2026-09-02,조선일보,사회,부정,6,사망,8,9.41,8,85,#d0797c,#d0797c,Y
2026-09-02,조선일보,사회,부정,7,철회,7,8.24,8,85,#e19091,#e19091,Y
2026-09-02,조선일보,사회,부정,8,우려,6,7.06,8,85,#f2a6a6,#f2a6a6,Y
