날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-11,문화일보,문화,긍정,1,최대,6,54.55,2,11,#0d2b5c,#0d2b5c,Y
2026-09-11,문화일보,문화,긍정,2,전시,5,45.45,2,11,#a8d0f0,#a8d0f0,Y
