날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-12,매일신문,주요뉴스,긍정,1,참여,11,39.29,3,28,#0d2b5c,#0d2b5c,Y
2026-09-12,매일신문,주요뉴스,긍정,2,확대,10,35.71,3,28,#5b7ea6,#5b7ea6,Y
2026-09-12,매일신문,주요뉴스,긍정,3,인정,7,25.0,3,28,#a8d0f0,#a8d0f0,Y
2026-09-12,매일신문,주요뉴스,부정,1,혐의,22,22.68,11,97,#7a0a12,#7a0a12,Y
2026-09-12,매일신문,주요뉴스,부정,2,재판,15,15.46,11,97,#861921,#871b22,Y
2026-09-12,매일신문,주요뉴스,부정,3,사고,8,8.25,11,97,#922930,#942c33,Y
2026-09-12,매일신문,주요뉴스,부정,4,의혹,8,8.25,11,97,#9e383e,#a23e43,Y
2026-09-12,매일신문,주요뉴스,부정,5,논란,8,8.25,11,97,#aa484d,#af4f54,Y
2026-09-12,매일신문,주요뉴스,부정,6,징역,7,7.22,11,97,#b6585c,#bd6164,Y
2026-09-12,매일신문,주요뉴스,부정,7,비판,6,6.19,11,97,#c2686b,#ca7275,Y
2026-09-12,매일신문,주요뉴스,부정,8,훼손,6,6.19,11,97,#ce787a,#d88485,Y
2026-09-12,매일신문,주요뉴스,부정,9,구속,6,6.19,11,97,#da8788,#e59596,Y
2026-09-12,매일신문,주요뉴스,부정,10,위반,6,6.19,11,97,#e69797,#f2a6a6,Y
2026-09-12,매일신문,주요뉴스,부정,11,사망,5,5.15,11,97,#f2a6a6,,N
