날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-02,데일리안,정치,긍정,1,강화,10,100.0,1,10,#0d2b5c,#0d2b5c,Y
2026-09-02,데일리안,정치,부정,1,사퇴,32,17.39,12,184,#7a0a12,#7a0a12,Y
2026-09-02,데일리안,정치,부정,2,부담,19,10.33,12,184,#85181f,#871b22,Y
2026-09-02,데일리안,정치,부정,3,논란,18,9.78,12,184,#90262d,#942c33,Y
2026-09-02,데일리안,정치,부정,4,취소,16,8.7,12,184,#9a343a,#a23e43,Y
2026-09-02,데일리안,정치,부정,5,우려,16,8.7,12,184,#a64348,#af4f54,Y
2026-09-02,데일리안,정치,부정,6,하락,16,8.7,12,184,#b15155,#bd6164,Y
2026-09-02,데일리안,정치,부정,7,비판,15,8.15,12,184,#bb5f63,#ca7275,Y
2026-09-02,데일리안,정치,부정,8,피해,12,6.52,12,184,#c66d70,#d88485,Y
2026-09-02,데일리안,정치,부정,9,반발,11,5.98,12,184,#d27c7e,#e59596,Y
2026-09-02,데일리안,정치,부정,10,철회,10,5.43,12,184,#dc8a8b,#f2a6a6,Y
2026-09-02,데일리안,정치,부정,11,제재,10,5.43,12,184,#e79899,,N
2026-09-02,데일리안,정치,부정,12,실패,9,4.89,12,184,#f2a6a6,,N
