날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-01,문화일보,이슈,긍정,1,확보,5,100.0,1,5,#0d2b5c,#0d2b5c,Y
2026-09-01,문화일보,이슈,부정,1,살상,16,21.05,9,76,#7a0a12,#7a0a12,Y
2026-09-01,문화일보,이슈,부정,2,혐의,13,17.11,9,76,#891e25,#891e25,Y
2026-09-01,문화일보,이슈,부정,3,흉기,10,13.16,9,76,#983137,#983137,Y
2026-09-01,문화일보,이슈,부정,4,자폭,10,13.16,9,76,#a7454a,#a7454a,Y
2026-09-01,문화일보,이슈,부정,5,타격,7,9.21,9,76,#b6585c,#b6585c,Y
2026-09-01,문화일보,이슈,부정,6,사퇴,5,6.58,9,76,#c56c6f,#c56c6f,Y
2026-09-01,문화일보,이슈,부정,7,벌금,5,6.58,9,76,#d47f81,#d47f81,Y
2026-09-01,문화일보,이슈,부정,8,우려,5,6.58,9,76,#e39394,#e39394,Y
2026-09-01,문화일보,이슈,부정,9,폭언,5,6.58,9,76,#f2a6a6,#f2a6a6,Y
