날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-13,매일신문,이슈,부정,1,수사,18,13.74,13,131,#7a0a12,#7a0a12,Y
2026-09-13,매일신문,이슈,부정,2,비판,15,11.45,13,131,#84171e,#871b22,Y
2026-09-13,매일신문,이슈,부정,3,취소,14,10.69,13,131,#8e242a,#942c33,Y
2026-09-13,매일신문,이슈,부정,4,하락,12,9.16,13,131,#983137,#a23e43,Y
2026-09-13,매일신문,이슈,부정,5,반발,11,8.4,13,131,#a23e43,#af4f54,Y
2026-09-13,매일신문,이슈,부정,6,징역,11,8.4,13,131,#ac4b50,#bd6164,Y
2026-09-13,매일신문,이슈,부정,7,제한,8,6.11,13,131,#b6585c,#ca7275,Y
2026-09-13,매일신문,이슈,부정,8,혐의,7,5.34,13,131,#c06568,#d88485,Y
2026-09-13,매일신문,이슈,부정,9,사망,7,5.34,13,131,#ca7275,#e59596,Y
2026-09-13,매일신문,이슈,부정,10,사고,7,5.34,13,131,#d47f81,#f2a6a6,Y
2026-09-13,매일신문,이슈,부정,11,반대,7,5.34,13,131,#de8c8e,,N
2026-09-13,매일신문,이슈,부정,12,논란,7,5.34,13,131,#e8999a,,N
2026-09-13,매일신문,이슈,부정,13,협박,7,5.34,13,131,#f2a6a6,,N
