날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-23,조선일보,경제,긍정,1,투자,45,39.82,7,113,#0d2b5c,#0d2b5c,Y
2026-09-23,조선일보,경제,긍정,2,상승,19,16.81,7,113,#274674,#274674,Y
2026-09-23,조선일보,경제,긍정,3,최대,14,12.39,7,113,#41628d,#41628d,Y
2026-09-23,조선일보,경제,긍정,4,참여,11,9.73,7,113,#5b7ea6,#5b7ea6,Y
2026-09-23,조선일보,경제,긍정,5,성장,10,8.85,7,113,#7499bf,#7499bf,Y
2026-09-23,조선일보,경제,긍정,6,확대,7,6.19,7,113,#8eb5d8,#8eb5d8,Y
2026-09-23,조선일보,경제,긍정,7,상장,7,6.19,7,113,#a8d0f0,#a8d0f0,Y
2026-09-23,조선일보,경제,부정,1,하락,12,33.33,4,36,#7a0a12,#7a0a12,Y
2026-09-23,조선일보,경제,부정,2,우려,10,27.78,4,36,#a23e43,#a23e43,Y
2026-09-23,조선일보,경제,부정,3,반대,7,19.44,4,36,#ca7275,#ca7275,Y
2026-09-23,조선일보,경제,부정,4,손실,7,19.44,4,36,#f2a6a6,#f2a6a6,Y
