날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-10,데일리안,사회,긍정,1,지원,27,20.15,11,134,#0d2b5c,#0d2b5c,Y
2026-09-10,데일리안,사회,긍정,2,참여,21,15.67,11,134,#1c3b6b,#1e3d6c,Y
2026-09-10,데일리안,사회,긍정,3,수상,12,8.96,11,134,#2c4c7a,#2f4f7d,Y
2026-09-10,데일리안,사회,긍정,4,확대,12,8.96,11,134,#3b5c88,#41628d,Y
2026-09-10,데일리안,사회,긍정,5,강화,11,8.21,11,134,#4b6d97,#52749e,Y
2026-09-10,데일리안,사회,긍정,6,협력,11,8.21,11,134,#5b7ea6,#6387ae,Y
2026-09-10,데일리안,사회,긍정,7,축제,10,7.46,11,134,#6a8eb5,#7499bf,Y
2026-09-10,데일리안,사회,긍정,8,성과,8,5.97,11,134,#7a9fc4,#86accf,Y
2026-09-10,데일리안,사회,긍정,9,소통,8,5.97,11,134,#89afd2,#97bee0,Y
2026-09-10,데일리안,사회,긍정,10,최대,7,5.22,11,134,#99c0e1,#a8d0f0,Y
2026-09-10,데일리안,사회,긍정,11,혜택,7,5.22,11,134,#a8d0f0,,N
2026-09-10,데일리안,사회,부정,1,부담,13,100.0,1,13,#7a0a12,#7a0a12,Y
