날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-11,데일리안,이슈,긍정,1,투자,25,26.04,5,96,#0d2b5c,#0d2b5c,Y
2026-09-11,데일리안,이슈,긍정,2,확대,22,22.92,5,96,#345481,#345481,Y
2026-09-11,데일리안,이슈,긍정,3,증가,19,19.79,5,96,#5b7ea6,#5b7ea6,Y
2026-09-11,데일리안,이슈,긍정,4,상승,17,17.71,5,96,#82a7cb,#82a7cb,Y
2026-09-11,데일리안,이슈,긍정,5,계약,13,13.54,5,96,#a8d0f0,#a8d0f0,Y
2026-09-11,데일리안,이슈,부정,1,부담,30,23.62,7,127,#7a0a12,#7a0a12,Y
2026-09-11,데일리안,이슈,부정,2,하락,21,16.54,7,127,#8e242a,#8e242a,Y
2026-09-11,데일리안,이슈,부정,3,논란,18,14.17,7,127,#a23e43,#a23e43,Y
2026-09-11,데일리안,이슈,부정,4,불법,15,11.81,7,127,#b6585c,#b6585c,Y
2026-09-11,데일리안,이슈,부정,5,사퇴,15,11.81,7,127,#ca7275,#ca7275,Y
2026-09-11,데일리안,이슈,부정,6,갈등,14,11.02,7,127,#de8c8e,#de8c8e,Y
2026-09-11,데일리안,이슈,부정,7,의혹,14,11.02,7,127,#f2a6a6,#f2a6a6,Y
