날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-01,아시아경제,세계,긍정,1,협력,14,28.0,5,50,#0d2b5c,#0d2b5c,Y
2026-09-01,아시아경제,세계,긍정,2,강화,12,24.0,5,50,#345481,#345481,Y
2026-09-01,아시아경제,세계,긍정,3,지원,10,20.0,5,50,#5b7ea6,#5b7ea6,Y
2026-09-01,아시아경제,세계,긍정,4,상승,7,14.0,5,50,#82a7cb,#82a7cb,Y
2026-09-01,아시아경제,세계,긍정,5,안전,7,14.0,5,50,#a8d0f0,#a8d0f0,Y
2026-09-01,아시아경제,세계,부정,1,전쟁,23,39.66,5,58,#7a0a12,#7a0a12,Y
2026-09-01,아시아경제,세계,부정,2,규제,13,22.41,5,58,#983137,#983137,Y
2026-09-01,아시아경제,세계,부정,3,부담,8,13.79,5,58,#b6585c,#b6585c,Y
2026-09-01,아시아경제,세계,부정,4,재난,7,12.07,5,58,#d47f81,#d47f81,Y
2026-09-01,아시아경제,세계,부정,5,위험,7,12.07,5,58,#f2a6a6,#f2a6a6,Y
