날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-10,조선일보,정치,긍정,1,투자,10,24.39,5,41,#0d2b5c,#0d2b5c,Y
2026-09-10,조선일보,정치,긍정,2,봉사,9,21.95,5,41,#345481,#345481,Y
2026-09-10,조선일보,정치,긍정,3,지원,9,21.95,5,41,#5b7ea6,#5b7ea6,Y
2026-09-10,조선일보,정치,긍정,4,강화,7,17.07,5,41,#82a7cb,#82a7cb,Y
2026-09-10,조선일보,정치,긍정,5,협력,6,14.63,5,41,#a8d0f0,#a8d0f0,Y
2026-09-10,조선일보,정치,부정,1,의혹,17,24.64,6,69,#7a0a12,#7a0a12,Y
2026-09-10,조선일보,정치,부정,2,테러,14,20.29,6,69,#922930,#922930,Y
2026-09-10,조선일보,정치,부정,3,수사,12,17.39,6,69,#aa484d,#aa484d,Y
2026-09-10,조선일보,정치,부정,4,논란,11,15.94,6,69,#c2686b,#c2686b,Y
2026-09-10,조선일보,정치,부정,5,제한,9,13.04,6,69,#da8788,#da8788,Y
2026-09-10,조선일보,정치,부정,6,기소,6,8.7,6,69,#f2a6a6,#f2a6a6,Y
