날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-16,문화일보,IT과학,긍정,1,투자,18,12.86,12,140,#0d2b5c,#0d2b5c,Y
2026-09-16,문화일보,IT과학,긍정,2,지원,17,12.14,12,140,#1b3a69,#1e3d6c,Y
2026-09-16,문화일보,IT과학,긍정,3,협력,14,10.0,12,140,#294977,#2f4f7d,Y
2026-09-16,문화일보,IT과학,긍정,4,확대,14,10.0,12,140,#375884,#41628d,Y
2026-09-16,문화일보,IT과학,긍정,5,참여,13,9.29,12,140,#466792,#52749e,Y
2026-09-16,문화일보,IT과학,긍정,6,성장,12,8.57,12,140,#54769f,#6387ae,Y
2026-09-16,문화일보,IT과학,긍정,7,우승,11,7.86,12,140,#6185ad,#7499bf,Y
2026-09-16,문화일보,IT과학,긍정,8,출시,10,7.14,12,140,#6f94ba,#86accf,Y
2026-09-16,문화일보,IT과학,긍정,9,증가,9,6.43,12,140,#7ea3c8,#97bee0,Y
2026-09-16,문화일보,IT과학,긍정,10,선정,8,5.71,12,140,#8cb2d5,#a8d0f0,Y
2026-09-16,문화일보,IT과학,긍정,11,최대,7,5.0,12,140,#9ac1e3,,N
2026-09-16,문화일보,IT과학,긍정,12,안정,7,5.0,12,140,#a8d0f0,,N
