날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-05,데일리안,세계,긍정,1,최고,10,24.39,5,41,#0d2b5c,#0d2b5c,Y
2026-09-05,데일리안,세계,긍정,2,투자,9,21.95,5,41,#345481,#345481,Y
2026-09-05,데일리안,세계,긍정,3,최대,8,19.51,5,41,#5b7ea6,#5b7ea6,Y
2026-09-05,데일리안,세계,긍정,4,계약,8,19.51,5,41,#82a7cb,#82a7cb,Y
2026-09-05,데일리안,세계,긍정,5,상승,6,14.63,5,41,#a8d0f0,#a8d0f0,Y
2026-09-05,데일리안,세계,부정,1,우려,8,22.86,5,35,#7a0a12,#7a0a12,Y
2026-09-05,데일리안,세계,부정,2,전쟁,8,22.86,5,35,#983137,#983137,Y
2026-09-05,데일리안,세계,부정,3,압박,7,20.0,5,35,#b6585c,#b6585c,Y
2026-09-05,데일리안,세계,부정,4,손실,7,20.0,5,35,#d47f81,#d47f81,Y
2026-09-05,데일리안,세계,부정,5,중단,5,14.29,5,35,#f2a6a6,#f2a6a6,Y
