날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-01,데일리안,IT과학,긍정,1,지원,43,14.93,13,288,#0d2b5c,#0d2b5c,Y
2026-09-01,데일리안,IT과학,긍정,2,혜택,35,12.15,13,288,#1a3968,#1e3d6c,Y
2026-09-01,데일리안,IT과학,긍정,3,확대,33,11.46,13,288,#274674,#2f4f7d,Y
2026-09-01,데일리안,IT과학,긍정,4,성장,27,9.38,13,288,#345481,#41628d,Y
2026-09-01,데일리안,IT과학,긍정,5,성과,24,8.33,13,288,#41628d,#52749e,Y
2026-09-01,데일리안,IT과학,긍정,6,강화,19,6.6,13,288,#4d709a,#6387ae,Y
2026-09-01,데일리안,IT과학,긍정,7,출시,19,6.6,13,288,#5b7ea6,#7499bf,Y
2026-09-01,데일리안,IT과학,긍정,8,최대,18,6.25,13,288,#688bb2,#86accf,Y
2026-09-01,데일리안,IT과학,긍정,9,협력,18,6.25,13,288,#7499bf,#97bee0,Y
2026-09-01,데일리안,IT과학,긍정,10,투자,17,5.9,13,288,#82a7cb,#a8d0f0,Y
2026-09-01,데일리안,IT과학,긍정,11,확보,16,5.56,13,288,#8eb5d8,,N
2026-09-01,데일리안,IT과학,긍정,12,우수,10,3.47,13,288,#9bc2e4,,N
2026-09-01,데일리안,IT과학,긍정,13,신설,9,3.12,13,288,#a8d0f0,,N
