날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-19,문화일보,IT과학,긍정,1,투자,26,27.66,8,94,#0d2b5c,#0d2b5c,Y
2026-09-19,문화일보,IT과학,긍정,2,강화,17,18.09,8,94,#234271,#234271,Y
2026-09-19,문화일보,IT과학,긍정,3,협력,13,13.83,8,94,#395a86,#395a86,Y
2026-09-19,문화일보,IT과학,긍정,4,증가,8,8.51,8,94,#4f729b,#4f729b,Y
2026-09-19,문화일보,IT과학,긍정,5,확대,8,8.51,8,94,#6689b1,#6689b1,Y
2026-09-19,문화일보,IT과학,긍정,6,출시,8,8.51,8,94,#7ca1c6,#7ca1c6,Y
2026-09-19,문화일보,IT과학,긍정,7,성장,7,7.45,8,94,#92b9db,#92b9db,Y
2026-09-19,문화일보,IT과학,긍정,8,지원,7,7.45,8,94,#a8d0f0,#a8d0f0,Y
2026-09-19,문화일보,IT과학,부정,1,규제,10,41.67,3,24,#7a0a12,#7a0a12,Y
2026-09-19,문화일보,IT과학,부정,2,위협,7,29.17,3,24,#b6585c,#b6585c,Y
2026-09-19,문화일보,IT과학,부정,3,위험,7,29.17,3,24,#f2a6a6,#f2a6a6,Y
