날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-23,조선일보,사회,긍정,1,채용,12,30.77,5,39,#0d2b5c,#0d2b5c,Y
2026-09-23,조선일보,사회,긍정,2,협력,8,20.51,5,39,#345481,#345481,Y
2026-09-23,조선일보,사회,긍정,3,참여,7,17.95,5,39,#5b7ea6,#5b7ea6,Y
2026-09-23,조선일보,사회,긍정,4,통과,6,15.38,5,39,#82a7cb,#82a7cb,Y
2026-09-23,조선일보,사회,긍정,5,확보,6,15.38,5,39,#a8d0f0,#a8d0f0,Y
2026-09-23,조선일보,사회,부정,1,수사,25,24.04,9,104,#7a0a12,#7a0a12,Y
2026-09-23,조선일보,사회,부정,2,혐의,17,16.35,9,104,#891e25,#891e25,Y
2026-09-23,조선일보,사회,부정,3,기소,13,12.5,9,104,#983137,#983137,Y
2026-09-23,조선일보,사회,부정,4,전쟁,12,11.54,9,104,#a7454a,#a7454a,Y
2026-09-23,조선일보,사회,부정,5,재판,10,9.62,9,104,#b6585c,#b6585c,Y
2026-09-23,조선일보,사회,부정,6,취소,7,6.73,9,104,#c56c6f,#c56c6f,Y
2026-09-23,조선일보,사회,부정,7,반발,7,6.73,9,104,#d47f81,#d47f81,Y
2026-09-23,조선일보,사회,부정,8,반대,7,6.73,9,104,#e39394,#e39394,Y
2026-09-23,조선일보,사회,부정,9,징역,6,5.77,9,104,#f2a6a6,#f2a6a6,Y
