날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-15,데일리안,사회,긍정,1,구제,19,28.36,5,67,#0d2b5c,#0d2b5c,Y
2026-09-15,데일리안,사회,긍정,2,참여,16,23.88,5,67,#345481,#345481,Y
2026-09-15,데일리안,사회,긍정,3,선정,14,20.9,5,67,#5b7ea6,#5b7ea6,Y
2026-09-15,데일리안,사회,긍정,4,개선,10,14.93,5,67,#82a7cb,#82a7cb,Y
2026-09-15,데일리안,사회,긍정,5,확보,8,11.94,5,67,#a8d0f0,#a8d0f0,Y
2026-09-15,데일리안,사회,부정,1,수사,49,25.26,9,194,#7a0a12,#7a0a12,Y
2026-09-15,데일리안,사회,부정,2,의혹,32,16.49,9,194,#891e25,#891e25,Y
2026-09-15,데일리안,사회,부정,3,혐의,29,14.95,9,194,#983137,#983137,Y
2026-09-15,데일리안,사회,부정,4,재판,19,9.79,9,194,#a7454a,#a7454a,Y
2026-09-15,데일리안,사회,부정,5,구속,17,8.76,9,194,#b6585c,#b6585c,Y
2026-09-15,데일리안,사회,부정,6,청탁,15,7.73,9,194,#c56c6f,#c56c6f,Y
2026-09-15,데일리안,사회,부정,7,논란,13,6.7,9,194,#d47f81,#d47f81,Y
2026-09-15,데일리안,사회,부정,8,기소,11,5.67,9,194,#e39394,#e39394,Y
2026-09-15,데일리안,사회,부정,9,비판,9,4.64,9,194,#f2a6a6,#f2a6a6,Y
