날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-10,매일신문,경제,긍정,1,증가,34,23.61,9,144,#0d2b5c,#0d2b5c,Y
2026-09-10,매일신문,경제,긍정,2,채용,32,22.22,9,144,#20406f,#20406f,Y
2026-09-10,매일신문,경제,긍정,3,확대,22,15.28,9,144,#345481,#345481,Y
2026-09-10,매일신문,경제,긍정,4,지원,12,8.33,9,144,#476994,#476994,Y
2026-09-10,매일신문,경제,긍정,5,고용,11,7.64,9,144,#5b7ea6,#5b7ea6,Y
2026-09-10,매일신문,경제,긍정,6,성장,10,6.94,9,144,#6e93b9,#6e93b9,Y
2026-09-10,매일신문,경제,긍정,7,취업,8,5.56,9,144,#82a7cb,#82a7cb,Y
2026-09-10,매일신문,경제,긍정,8,안정,8,5.56,9,144,#95bcde,#95bcde,Y
2026-09-10,매일신문,경제,긍정,9,상장,7,4.86,9,144,#a8d0f0,#a8d0f0,Y
2026-09-10,매일신문,경제,부정,1,감소,15,57.69,2,26,#7a0a12,#7a0a12,Y
2026-09-10,매일신문,경제,부정,2,축소,11,42.31,2,26,#f2a6a6,#f2a6a6,Y
